DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT
20070524,1156,101.51025,110.75101,86.141434
20070525,1061,120.35806,137.12212,151.20982
20070526,1222,84.730324,76.195908,81.488945
20070527,800,94.912086,87.291931,96.8134
20070528,717,72.203949,73.047646,77.157524
20070529,817,88.712761,92.598549,108.34163
20070530,1015,159.81615,126.13613,212.56708
20070531,1143,111.72345,117.10204,87.12117
20070601,1029,117.39281,73.520905,161.28845
20070602,1275,81.208206,59.335693,69.423615
20070603,815,59.286968,92.825775,40.72781
20070604,834,177.94724,223.28873,165.83316
20070605,949,123.65211,165.56953,128.24896
20070606,1045,128.8063,133.65273,121.76122
20070607,1147,123.36992,121.7673,106.11009
20070608,1156,119.42383,120.81929,124.42651
20070609,1278,72.915817,86.51783,47.616692
20070610,897,53.867203,84.340034,37.004642
20070611,846,85.671776,82.545563,85.010078
20070612,968,110.52872,144.28419,114.30153
20070613,1085,120.87672,123.36188,112.17352
20070614,1172,108.95895,143.99693,103.84665
20070615,1109,96.475929,94.45475,84.803696
20070616,1211,79.799965,67.277016,91.365723
20070617,878,82.549339,59.652802,88.212662
20070618,900,145.7236,168.1178,147.52518
20070619,1004,123.75354,133.31438,110.20307
20070620,1034,126.83874,163.21509,69.553696
20070621,1183,78.771271,93.465584,51.440517
20070622,1142,69.510529,112.10873,38.754425
20070623,1256,112.66344,111.19992,88.092262
20070624,941,66.019424,68.027718,52.91153
20070625,845,81.688728,103.30406,65.469757
20070626,997,76.158142,87.554596,77.683769
20070627,1086,92.163086,85.737938,106.97614
20070628,1169,62.000278,74.672318,37.859329
20070629,1176,114.45798,133.61011,84.676445
20070630,1193,109.93399,107.31615,106.65588
20070701,803,85.961357,101.46011,89.562294
20070702,880,152.95749,171.93866,157.16461
20070703,937,154.70293,173.9007,159.41222
20070704,919,161.48857,208.96872,108.35636
20070705,1035,143.38936,129.32138,138.97299
20070706,1063,126.62521,175.18607,88.473473
20070707,1183,55.431637,78.707855,42.087696
20070708,827,79.293381,133.69986,93.652626
20070709,801,155.11679,181.63116,151.9454
20070710,972,134.92926,119.74203,142.28894
20070711,1062,116.99487,147.95242,88.556786
20070712,1189,98.692902,127.25485,79.097816
20070713,1114,148.71161,167.16589,148.98189
20070714,1284,75.263054,77.048958,94.788376
20070715,822,109.16674,155.75203,60.571468
20070716,810,178.95882,129.32138,170.74673
20070717,965,114.44888,132.67168,91.725502
20070718,1019,155.8018,171.32863,146.58414
20070719,1122,83.053841,114.10711,78.890465
20070720,1071,90.231339,59.77039,87.812614
20070721,1193,89.682991,73.170105,97.381454
20070722,833,99.438614,139.72299,79.695473
20070723,820,130.47781,134.8412,148.42473
20070724,949,83.647018,85.850868,81.612984
20070725,1070,93.541229,103.33625,124.08659
20070726,1166,124.3196,129.76503,123.3594
20070727,1115,108.33829,125.26197,109.1554
20070728,1174,99.95388,123.92381,32.985825
20070729,879,62.823181,86.067131,50.349888
20070730,860,100.3299,121.8027,77.193405
20070731,997,131.54588,122.57644,138.72101
20070801,1037,126.47179,145.90744,106.69613
20070802,1152,95.870796,111.13557,91.24279
20070803,1093,123.14967,133.10756,91.106583
20070804,1178,99.614479,113.62277,112.71024
20070805,892,69.646049,110.90903,55.818104
20070806,878,102.20394,119.3056,88.212662
20070807,913,128.52777,159.35001,121.18717
20070808,1029,93.914246,118.76453,102.14935
20070809,1128,76.492661,92.863762,68.661987
20070810,1035,106.70836,123.69872,48.106033
20070811,1155,74.704521,80.615929,57.477341
20070812,870,43.637741,46.823261,44.511906
20070813,796,86.7173,95.041466,97.299896
20070814,917,67.747299,95.192947,72.395126
20070815,1001,110.33282,139.52757,99.480011
20070816,1165,109.61365,119.88593,85.47596
20070817,1082,82.934441,134.46077,76.694
20070818,1163,77.158264,90.069061,57.081966
20070819,859,56.250149,74.521637,45.081905
20070820,847,114.09417,130.54283,84.909714
20070821,955,61.437618,79.217812,63.721607
20070822,1032,76.919594,107.14126,53.606533
20070823,1170,58.997417,49.738995,61.468826
20070824,1106,78.014206,94.710953,70.027779
20070825,1137,39.46133,46.064346,34.059242
20070826,844,49.071308,34.475491,45.883129
20070827,761,77.09977,122.354,43.617825
20070828,861,84.17923,87.866447,57.827812
20070829,1059,74.958473,87.923889,57.463776
20070830,1184,81.619736,73.726295,88.776764
20070831,1156,80.611092,70.477921,81.355797
20070901,1145,45.214176,66.072495,24.158054
20070902,859,44.196548,60.972244,45.081905
20070903,755,164.56761,177.28163,153.8756
20070904,909,117.70277,134.44302,115.63442
20070905,1075,93.106148,102.85561,108.07077
20070906,1237,100.44346,79.97644,102.86214
20070907,1141,108.89444,122.40762,77.576782
20070908,1215,82.377869,105.37298,72.851936
20070909,974,95.673943,101.57172,79.518196
20070910,939,124.96896,117.7527,94.265289
20070911,1060,107.44765,76.860825,146.13344
20070912,1138,100.08305,81.820206,92.36528
20070913,1191,121.71003,156.35835,83.609985
20070914,1170,85.546249,104.45189,52.012085
20070915,1262,68.370613,32.279106,78.906097
20070916,887,62.256569,72.169205,56.132748
20070917,910,45.512291,0,60.793343
20070918,1043,99.271774,133.90901,79.561752
20070919,1090,75.992996,64.067474,71.055702
20070920,1186,122.22314,127.57674,130.60829
20070921,1068,87.253197,103.52975,62.159485
20070922,1207,71.486092,81.964256,55.001102
20070923,859,36.160812,40.648167,70.842995
20070924,906,91.426453,70.655724,134.33585
20070925,1062,110.49516,98.634956,78.138336
20070926,1156,101.51025,65.443779,133.99779
20070927,1291,179.11723,126.21607,214.26004
20070928,1188,122.01737,73.478058,144.3586
20070929,1374,80.380753,38.118748,104.68489
20070930,886,58.431412,45.977695,49.952091
20071001,951,123.39207,97.908928,116.34478
20071002,1153,104.76774,95.897469,110.356
20071003,1178,82.035446,103.74254,75.14016
20071004,1321,86.218399,74.890884,62.818253
20071005,1272,122.09959,86.925926,139.1747
20071006,1317,70.756577,53.024715,75.610855
20071007,915,56.579483,38.160408,78.59948
20071008,943,128.09883,172.79422,87.998848
20071009,1086,73.094856,91.096558,61.129219
20071010,1162,83.165024,125.20358,52.370171
20071011,1353,71.424812,94.625397,40.888351
20071012,1246,77.558395,37.364124,84.359299
20071013,1292,88.153641,81.076096,85.63768
20071014,889,62.116512,58.914692,62.229408
20071015,911,83.347603,76.655922,85.017258
20071016,1078,156.87949,124.16293,159.08907
20071017,1254,181.64993,143.8623,198.52371
20071018,1244,97.103859,88.882462,88.942024
20071019,1182,116.79691,88.621254,140.41101
20071020,1277,89.189125,86.585579,90.975784
20071021,860,84.277122,81.201797,90.058975
20071022,927,89.355309,94.166061,53.710625
20071023,1117,135.95287,171.92682,123.81813
20071024,1131,161.7343,133.78075,141.85114
20071025,1310,131.73087,119.94312,143.58366
20071026,1213,173.56328,129.53461,205.2339
20071027,1340,123.63039,86.857643,165.14012
20071028,888,42.753193,52.427589,49.839588
20071029,977,102.44535,89.346916,118.91103
20071030,1072,103.02533,114.00066,56.766918
20071031,1156,77.625488,85.58033,95.7127
20071101,1302,82.174973,84.923035,97.726936
20071102,1202,106.23952,106.51262,128.86975
20071103,1327,127.44241,140.33368,129.23738
20071104,898,103.77106,90.726585,80.087448
20071105,983,150.97455,124.32219,163.20818
20071106,1069,174.34315,168.75896,165.60356
20071107,1184,96.194687,93.386642,93.449219
20071108,1311,142.16081,106.53477,135.03448
20071109,1252,121.2934,97.610786,141.39793
20071110,1327,62.420776,65.78141,58.365276
20071111,841,53.350216,62.277241,46.046799
20071112,970,106.74274,101.99058,85.549393
20071113,1090,88.658493,32.033737,106.58356
20071114,1122,129.19487,77.800293,162.71159
20071115,1272,94.966354,59.475639,121.77785
20071116,1200,129.42558,77.592834,152.13535
20071117,1338,85.122948,86.98748,70.289467
20071118,893,57.973377,58.650795,37.170399
20071119,1024,64.038696,56.830685,64.830399
20071120,1066,58.277927,92.805679,51.896755
20071121,1148,33.070415,55.761398,14.456953
20071122,1106,59.290798,52.617203,50.01984
20071123,1029,120.74689,96.142715,123.65449
20071124,1240,22.266766,23.465572,22.307234
20071125,751,59.743717,69.740562,36.832184
20071126,925,52.236629,44.039177,53.826756
20071127,1074,109.26057,102.95138,118.47343
20071128,1141,69.571442,56.103489,101.81953
20071129,1313,57.829147,70.915001,58.987602
20071130,1164,77.09198,74.993073,61.785675
20071201,1439,76.749939,97.058441,69.200485
20071202,829,66.612282,77.218437,66.733345
20071203,958,57.642567,30.372976,75.071526
20071204,1127,134.74654,82.618813,137.44582
20071205,1203,189.3508,106.42408,188.54527
20071206,1289,112.45667,63.205948,120.17178
20071207,1283,104.91239,104.32395,112.10993
20071208,1326,70.276329,17.554939,116.81858
20071209,833,95.295341,69.861496,73.054184
20071210,965,82.260124,66.335838,103.19118
20071211,1112,121.0455,136.06656,94.524902
20071212,1203,120.49596,101.58662,91.973305
20071213,1278,89.119331,118.39281,56.274273
20071214,1225,70.435684,66.508141,63.225075
20071215,1207,65.767212,72.321404,45.834248
20071216,833,70.435684,76.847641,66.412895
20071217,904,87.81086,102.99933,55.077156
20071218,1039,99.653954,72.813293,101.16621
20071219,1033,106.91496,112.6711,101.75381
20071220,1158,98.354492,80.407082,105.10213
20071221,1119,64.770615,52.005917,64.270348
20071222,1104,56.271988,68.526276,45.099407
20071223,771,53.717487,83.027351,35.876747
20071224,763,99.514641,83.897881,108.75874
20071225,338,122.53309,120.52141,114.57207
20071226,582,59.301521,49.99538,57.032928
20071227,874,106.62061,93.217934,107.60561
20071228,858,193.08244,183.12994,148.2989
20071229,1024,121.33648,107.9783,129.6608
20071230,741,65.207664,78.535255,29.863396
20071231,782,88.269791,111.62651,70.744171
20080101,606,62.648247,76.824585,45.645168
20080102,820,96.806122,113.55048,60.719204
20080103,1041,82.885414,106.21497,74.400307
20080104,1028,87.290916,79.25338,86.104187
20080105,1187,58.152462,34.318649,69.909782
20080106,768,71.903099,68.196823,86.440536
20080107,830,79.006775,63.102604,66.652939
20080108,1100,84.714928,74.06588,105.61462
20080109,1104,128.17508,131.7813,90.198814
20080110,1258,104.25378,101.77119,79.156998
20080111,1172,55.9519,64.550354,66.084236
20080112,1233,58.782097,61.356861,53.841305
20080113,755,68.569847,46.247383,95.256325
20080114,942,95.260155,80.31105,99.837898
20080115,1082,98.883369,102.19019,56.242268
20080116,1128,94.850891,103.18196,68.661987
20080117,1233,75.576973,89.675415,40.380978
20080118,1181,46.75832,59.130859,46.843304
20080119,1275,62.259621,77.592834,65.084641
20080120,813,80.658829,78.738113,40.828003
20080121,850,81.208206,95.849968,71.593102
20080122,1027,84.015305,79.330551,80.801277
20080123,1130,137.4431,144.19907,97.91494
20080124,1287,91.177818,90.43454,98.865944
20080125,1198,92.189613,116.58356,83.121452
20080126,1311,84.243446,84.340034,67.517242
20080127,751,87.317741,77.48951,73.664368
20080128,958,90.066505,78.969734,109.71992
20080129,1093,66.311371,58.567326,86.045105
20080130,958,36.026604,78.969734,46.197865
20080131,1274,92.108208,137.036,52.108582
20080201,1218,102.01031,62.112488,104.46671
20080202,1279,51.271011,54.600117,56.230278
20080203,809,42.661915,71.934021,6.8383117
20080204,971,117.29609,113.87207,102.55355
20080205,1049,98.703972,122.04783,73.832901
20080206,1136,85.068451,112.70085,68.178452
20080207,1324,52.135178,52.74437,54.319126
20080208,1176,76.305328,84.124878,75.267944
20080209,1259,60.309509,50.845181,57.123531
20080210,829,66.612282,77.218437,60.060009
20080211,961,93.376762,90.83448,97.863998
20080212,1046,89.088356,144.65202,74.044662
20080213,1078,102.45191,75.577431,112.90192
20080214,1279,89.049652,91.000198,86.508118
20080215,1189,113.20657,117.46602,88.403442
20080216,1297,42.576389,71.789818,25.592264
20080217,785,43.966225,29.653311,14.094763
20080218,838,107.08242,131.94485,99.024956
20080219,966,121.47604,114.46148,91.630547
20080220,1131,76.289757,87.472023,88.045532
20080221,1203,86.068542,101.58662,68.97998
20080222,1118,80.263924,93.694389,79.172722
20080223,1365,93.55304,89.53019,89.163574
20080224,847,69.271461,89.318787,45.720612
20080225,907,87.520424,89.826324,67.093864
20080226,1100,103.54046,95.227562,95.556084
20080227,1180,64.347183,44.385731,93.766006
20080228,1224,93.051071,80.825867,99.434868
20080229,1166,82.87973,109.80118,61.679699
20080301,1361,81.148537,85.517448,73.16642
20080302,787,105.25079,125.7063,84.353661
20080303,953,123.13311,164.87459,133.5157
20080304,981,161.83694,172.03304,169.18025
20080305,1156,95.53907,95.648605,124.42651
20080306,1206,111.61079,96.508499,133.02954
20080307,1182,90.517609,132.93188,56.164406
20080308,1285,85.947983,131.33417,51.662514
20080309,768,49.43338,68.196823,36.016888
20080310,964,64.444275,90.551796,40.171535
20080311,1043,39.70871,66.954506,37.128819
20080312,1146,93.361092,91.405159,77.238312
20080313,1292,50.755127,67.563416,38.536957
20080314,1238,89.210953,89.313232,67.029816
20080315,1070,35.481152,32.632496,25.851374
20080316,776,48.923756,59.994453,35.64558
20080317,930,59.378044,50.059891,41.640171
20080318,1123,79.906563,82.913086,59.115166
20080319,1167,76.893799,74.800285,52.14579
20080320,1274,37.92691,54.814404,43.423817
20080321,1000,82.832367,75.653008,77.450722
20080322,1198,72.023132,72.864723,60.032154
20080323,727,47.473846,48.028572,38.048103
20080324,840,98.609962,110.84691,92.203239
20080325,926,89.451805,119.40582,65.717209
20080326,1109,74.691048,110.19721,64.849884
20080327,1217,65.226807,52.599907,68.186455
20080328,1130,82.465851,51.499664,93.019196
20080329,1306,36.997612,35.647549,33.887867
20080330,787,74.552635,88.733856,77.324188
20080331,893,108.21698,97.75132,130.09639
20080401,1027,60.49102,73.664078,48.480766
20080402,1144,81.45665,66.130257,62.865845
20080403,1236,67.016479,61.207935,85.041817
20080404,1170,64.897156,54.712894,61.468826
20080405,1301,47.751171,62.622959,46.774891
20080406,797,47.634674,36.508545,48.588909
20080407,896,80.890984,77.939224,80.266205
20080408,1045,56.146339,83.532951,58.233627
20080409,1122,89.205986,82.986984,88.751778
20080410,1254,63.30225,60.329353,70.586212
20080411,1183,81.688728,93.465584,70.146164
20080412,1280,45.838226,68.196823,34.576214
20080413,765,63.161938,83.678543,50.621387
20080414,973,53.206814,41.866634,56.857082
20080415,1030,50.26236,50.84967,37.597435
20080416,1068,71.0952,76.285088,41.439655
20080417,1210,77.013565,67.332619,77.725044
20080418,1156,77.625488,40.273098,95.7127
20080419,1093,56.838314,58.567326,40.491814
20080420,783,52.89423,59.458107,77.719208
20080421,946,80.263924,104.57807,58.479851
20080422,1042,86.118103,72.603653,63.710491
20080423,1126,107.27993,82.692184,88.436501
20080424,1172,97.179611,114.20447,89.685745
20080425,1101,65.829544,79.284225,50.246994
20080426,1248,96.792633,111.91274,70.925568
20080427,773,75.902885,90.340942,64.411057
20080428,935,95.973335,112.03243,76.918213
20080429,1027,70.572853,62.331146,43.094017
20080430,1089,95.078476,96.189453,111.7615
20080501,1297,90.474831,98.711006,81.04216
20080502,1149,57.071911,81.036896,24.073954
20080503,1266,65.428413,68.950981,61.177502
20080504,796,69.37384,95.041466,41.699959
20080505,899,42.230072,58.259354,36.922321
20080506,998,76.081833,81.635742,55.432808
20080507,1050,92.035965,77.592834,115.91264
20080508,1250,55.221581,46.555702,53.109066
20080509,1121,86.206749,103.82626,103.63611
20080510,1277,81.081017,86.585579,99.640144
20080511,731,80.263924,71.648651,68.111832
20080512,927,115.41727,138.11021,89.517708
20080513,1108,90.33313,73.531113,89.873192
20080514,1097,84.946594,95.487984,80.688339
20080515,1214,59.70208,81.491646,59.240959
20080516,1130,76.357269,77.249496,78.331955
20080517,1313,49.943356,62.050629,29.493801
20080518,753,50.41811,54.098587,44.08123
20080519,863,47.99094,26.973173,25.641687
20080520,1077,41.659733,43.227203,51.366707
20080521,1100,78.439743,63.485043,85.497551
20080522,1212,82.581772,86.427658,82.161301
20080523,1138,87.951767,86.933968,58.335964
20080524,1212,54.105301,81.626122,31.951616
20080525,738,51.442867,55.198151,22.488594
20080526,726,123.60202,136.2684,137.16183
20080527,892,88.992172,32.620304,99.232185
20080528,1053,72.107948,66.318657,68.298691
