date,deregulation_index,regulation_index,foreign_deregulation_index,deregulation_proposed,deregulation_enacted
1975-03-09,79.39,98.66,42.59,76.36,85.36
1975-03-10,79.7,98.75,42.87,76.36,86.29
1975-03-11,79.69,98.52,43.25,76.6,85.75
1975-03-12,79.07,98.38,42.51,76.49,84.12
1975-03-13,79.22,98.62,42.51,76.85,83.84
1975-03-14,79.08,98.71,42.51,76.94,83.24
1975-03-15,79.41,98.89,42.86,77.4,83.29
1975-03-16,79.16,99.09,42.5,77.47,82.39
1975-03-17,78.98,99.12,42.33,77.36,82.08
1975-03-18,78.86,99.27,42.33,77.19,82.08
1975-03-19,78.09,99.08,41.37,77.08,79.95
1975-03-20,77.61,99.15,40.66,76.68,79.3
1975-03-21,76.99,99.25,40.99,76.67,77.46
1975-03-22,76.95,99.3,41.13,76.83,77.03
1975-03-23,76.92,99.51,41.3,76.78,77.03
1975-03-24,76.6,99.72,41.3,76.49,76.66
1975-03-25,77.17,99.94,41.64,76.75,77.86
1975-03-26,77.16,99.88,41.62,77.16,76.99
1975-03-27,76.81,99.91,40.99,77.05,76.14
1975-03-28,76.6,99.79,40.99,77.04,75.52
1975-03-29,76.52,99.68,40.99,76.8,75.77
1975-03-30,76.61,99.78,40.99,77.07,75.52
1975-03-31,76.01,100.06,40.99,76.77,74.31
1975-04-01,76.38,100.05,40.99,77.15,74.62
1975-04-02,76.41,100.14,41.29,77.35,74.32
1975-04-03,76.9,99.99,41.27,78.24,74.03
1975-04-04,77.26,99.71,41.27,78.54,74.5
1975-04-05,77.01,99.51,41.27,78.39,74.03
1975-04-06,76.49,99.75,40.91,78.65,71.93
1975-04-07,76.48,99.98,40.91,78.92,71.35
1975-04-08,76.72,99.89,40.91,79.28,71.35
1975-04-09,76.28,99.84,40.91,78.63,71.35
1975-04-10,76.11,99.93,40.56,78.17,71.78
1975-04-11,76.11,100.1,40.56,78.17,71.78
1975-04-12,76.47,100.01,40.97,78.44,72.33
1975-04-13,76.47,100.08,40.97,78.44,72.33
1975-04-14,76.29,100.21,40.97,78.32,72.01
1975-04-15,75.98,100.05,40.52,78.46,70.81
1975-04-16,75.17,100.08,39.83,78.15,68.96
1975-04-17,75.0,100.16,39.83,77.68,69.41
1975-04-18,75.12,100.48,39.48,77.82,69.5
1975-04-19,74.82,100.55,39.48,77.82,68.58
1975-04-20,74.77,100.5,39.65,77.75,68.58
1975-04-21,74.72,100.41,39.65,77.78,68.37
1975-04-22,74.87,100.38,39.65,78.25,67.87
1975-04-23,74.97,100.92,39.65,78.39,67.87
1975-04-24,75.26,100.87,39.65,78.39,68.75
1975-04-25,75.93,101.12,39.98,79.18,69.19
1975-04-26,75.8,100.88,39.98,78.98,69.19
1975-04-27,76.18,101.14,40.13,79.44,69.39
1975-04-28,76.01,101.0,39.97,79.44,68.89
1975-04-29,76.14,101.05,39.97,79.63,68.89
1975-04-30,76.41,101.05,40.3,80.02,68.92
1975-05-01,76.99,101.22,40.3,81.15,68.4
1975-05-02,76.75,101.39,40.3,81.27,67.44
1975-05-03,76.54,101.44,40.68,81.43,66.47
1975-05-04,76.84,101.37,40.68,81.78,66.66
1975-05-05,76.81,101.55,40.68,81.86,66.4
1975-05-06,77.81,101.83,40.68,82.97,67.2
1975-05-07,77.64,102.02,40.68,83.44,65.72
1975-05-08,77.73,102.17,40.99,83.78,65.31
1975-05-09,78.42,102.24,41.34,84.85,65.25
1975-05-10,78.53,102.17,41.34,84.85,65.57
1975-05-11,78.29,101.97,41.51,84.49,65.57
1975-05-12,78.36,101.96,41.51,84.6,65.57
1975-05-13,78.42,102.02,41.43,84.69,65.57
1975-05-14,78.56,102.01,41.75,85.14,65.07
1975-05-15,79.14,102.28,41.75,85.54,66.02
1975-05-16,79.63,102.38,41.75,86.27,66.02
1975-05-17,79.74,102.35,42.5,86.43,66.02
1975-05-18,79.77,102.41,42.5,86.37,66.24
1975-05-19,80.26,102.53,42.5,87.11,66.24
1975-05-20,80.94,102.73,42.88,87.78,66.93
1975-05-21,80.99,102.78,42.88,87.86,66.93
1975-05-22,81.53,103.02,42.53,88.66,66.93
1975-05-23,81.86,103.13,42.53,89.16,66.93
1975-05-24,81.89,103.33,42.22,89.2,66.93
1975-05-25,81.63,103.38,41.46,88.82,66.93
1975-05-26,81.52,103.54,41.46,88.82,66.6
1975-05-27,81.21,103.55,41.46,88.35,66.6
1975-05-28,81.94,103.73,41.77,89.16,67.18
1975-05-29,82.02,103.81,41.77,89.59,66.52
1975-05-30,82.29,103.85,41.43,89.51,67.51
1975-05-31,82.55,104.01,41.08,89.67,67.98
1975-06-01,82.57,103.93,41.08,89.4,68.57
1975-06-02,83.04,104.2,41.08,90.11,68.57
1975-06-03,83.41,104.51,41.08,90.67,68.57
1975-06-04,83.24,104.57,41.4,90.2,69.0
1975-06-05,83.15,104.5,41.08,90.28,68.57
1975-06-06,83.28,104.82,41.43,90.67,68.17
1975-06-07,83.13,104.85,41.43,90.44,68.17
1975-06-08,83.22,104.85,41.2,90.41,68.5
1975-06-09,83.17,104.95,41.65,90.5,68.16
1975-06-10,83.72,105.02,41.65,91.1,68.62
1975-06-11,83.72,105.2,42.01,91.1,68.62
1975-06-12,83.91,105.24,42.34,91.59,68.19
1975-06-13,83.77,105.23,42.03,91.39,68.19
1975-06-14,83.6,105.3,42.03,91.42,67.61
1975-06-15,83.55,105.38,42.03,91.23,67.84
1975-06-16,84.15,105.28,42.03,91.8,68.5
1975-06-17,84.16,105.42,41.58,91.84,68.47
1975-06-18,84.93,105.55,41.58,92.29,69.88
1975-06-19,85.36,105.92,41.58,92.7,70.36
1975-06-20,85.05,106.22,41.58,92.85,69.11
1975-06-21,85.34,106.2,41.24,93.1,69.46
1975-06-22,85.75,106.14,40.84,93.47,69.95
1975-06-23,85.81,106.09,40.84,93.57,69.95
1975-06-24,86.2,106.14,40.8,93.91,70.44
1975-06-25,86.13,106.24,40.8,93.91,70.23
1975-06-26,86.2,106.46,40.8,94.26,69.72
1975-06-27,86.39,106.76,40.8,94.4,70.01
1975-06-28,86.13,106.64,40.45,94.01,70.01
1975-06-29,86.24,106.68,40.08,94.18,70.01
1975-06-30,85.87,106.53,39.7,93.76,69.76
1975-07-01,85.67,106.18,39.7,93.46,69.76
1975-07-02,85.69,106.03,40.04,93.25,70.21
1975-07-03,86.21,106.24,40.04,93.79,70.68
1975-07-04,86.1,106.04,40.04,93.64,70.68
1975-07-05,86.2,106.02,40.04,93.79,70.68
1975-07-06,85.84,105.93,40.04,93.25,70.68
1975-07-07,85.91,105.66,40.04,93.35,70.68
1975-07-08,86.87,105.88,39.6,94.82,70.63
1975-07-09,87.02,106.05,39.6,95.11,70.48
1975-07-10,87.07,105.99,39.6,95.18,70.48
1975-07-11,87.95,106.02,39.6,96.28,70.95
1975-07-12,88.12,106.44,39.6,96.52,70.95
1975-07-13,88.74,106.67,39.6,97.46,70.95
1975-07-14,88.98,106.75,39.6,97.82,70.95
1975-07-15,90.07,106.87,38.71,99.17,71.5
1975-07-16,90.14,106.91,39.03,99.5,71.04
1975-07-17,90.3,107.07,39.03,99.74,71.04
1975-07-18,90.2,106.96,39.41,99.59,71.04
1975-07-19,90.74,107.09,39.48,99.85,72.15
1975-07-20,90.91,107.22,39.09,100.36,71.63
1975-07-21,90.91,107.12,39.09,100.36,71.63
1975-07-22,91.43,107.17,39.09,100.79,72.32
1975-07-23,91.95,107.27,39.09,101.57,72.32
1975-07-24,91.93,107.36,38.71,101.54,72.32
1975-07-25,91.93,107.48,38.71,101.54,72.32
1975-07-26,92.03,107.52,38.71,101.7,72.32
1975-07-27,92.11,107.6,38.71,101.52,72.91
1975-07-28,92.46,107.73,38.45,102.04,72.91
1975-07-29,92.68,107.72,39.51,102.44,72.77
1975-07-30,92.68,107.59,39.73,102.44,72.77
1975-07-31,92.84,107.8,39.73,102.67,72.77
1975-08-01,92.84,107.67,39.73,102.67,72.77
1975-08-02,92.84,107.68,39.73,102.93,72.27
1975-08-03,92.84,107.52,39.92,102.93,72.27
1975-08-04,92.8,107.5,39.71,102.86,72.27
1975-08-05,92.8,107.69,39.71,102.86,72.27
1975-08-06,92.9,107.75,40.06,102.86,72.57
1975-08-07,92.84,107.84,40.45,102.53,73.08
1975-08-08,93.05,108.07,40.45,102.84,73.08
1975-08-09,93.47,108.15,40.1,102.16,75.7
1975-08-10,93.49,108.19,40.44,102.02,76.06
1975-08-11,93.43,108.13,40.9,102.02,75.89
1975-08-12,94.01,108.18,41.29,102.54,76.59
1975-08-13,94.69,108.39,40.95,103.31,77.09
1975-08-14,94.69,108.53,40.95,103.71,76.26
1975-08-15,94.57,108.82,40.95,103.54,76.26
1975-08-16,94.48,108.74,40.58,103.41,76.26
1975-08-17,94.07,108.72,40.77,102.8,76.26
1975-08-18,94.49,108.79,40.77,102.8,77.53
1975-08-19,94.65,108.91,40.77,102.68,78.25
1975-08-20,94.67,108.86,40.77,102.93,77.79
1975-08-21,94.52,108.65,40.77,102.78,77.64
1975-08-22,95.02,108.62,41.1,103.07,78.56
1975-08-23,95.03,108.56,41.49,102.83,79.09
1975-08-24,95.11,108.53,41.31,102.95,79.09
1975-08-25,95.06,108.66,41.31,102.87,79.09
1975-08-26,95.6,108.94,41.31,103.68,79.09
1975-08-27,95.97,109.06,41.65,104.23,79.09
1975-08-28,96.26,109.26,41.65,104.32,79.78
1975-08-29,96.58,109.28,42.02,104.81,79.78
1975-08-30,96.39,109.46,42.02,104.79,79.23
1975-08-31,96.44,109.43,42.02,104.86,79.23
1975-09-01,97.03,109.45,42.15,104.91,80.92
1975-09-02,96.84,109.53,42.05,105.17,79.82
1975-09-03,96.94,109.46,42.05,105.31,79.82
1975-09-04,97.24,109.56,41.94,105.76,79.82
1975-09-05,97.38,109.51,41.94,105.76,80.25
1975-09-06,97.51,109.52,41.94,105.96,80.25
1975-09-07,97.57,109.46,41.76,105.8,80.74
1975-09-08,97.5,109.5,41.76,105.71,80.74
1975-09-09,97.75,109.47,41.61,106.2,80.51
1975-09-10,98.06,109.51,41.29,106.46,80.92
1975-09-11,98.24,109.63,41.29,106.72,80.92
1975-09-12,98.61,109.89,41.29,107.47,80.51
1975-09-13,98.72,109.76,41.29,107.64,80.51
1975-09-14,98.86,109.76,41.47,107.61,80.99
1975-09-15,99.03,109.82,41.47,107.6,81.54
1975-09-16,99.01,109.88,41.47,107.57,81.54
1975-09-17,99.2,109.99,41.8,107.93,81.38
1975-09-18,99.21,110.22,41.8,107.94,81.38
1975-09-19,98.79,110.13,41.8,107.32,81.38
1975-09-20,98.56,110.2,41.8,106.97,81.38
1975-09-21,98.42,109.9,41.47,106.53,81.84
1975-09-22,98.67,109.92,41.47,106.26,83.16
1975-09-23,98.79,110.26,41.86,106.26,83.51
1975-09-24,98.65,110.35,41.86,106.06,83.51
1975-09-25,98.68,110.42,41.86,106.1,83.51
1975-09-26,98.76,110.65,41.86,106.26,83.43
1975-09-27,98.76,110.65,41.86,106.26,83.43
1975-09-28,98.9,110.54,41.18,106.59,83.18
1975-09-29,98.65,110.64,41.18,106.33,82.95
1975-09-30,99.05,110.72,41.52,106.93,82.95
1975-10-01,99.45,110.86,41.52,107.53,82.95
1975-10-02,99.45,110.9,41.84,107.53,82.95
1975-10-03,99.63,110.7,41.84,107.8,82.95
1975-10-04,99.93,110.41,42.64,107.93,83.6
1975-10-05,99.91,110.48,42.64,107.89,83.6
1975-10-06,99.59,110.27,42.64,107.52,83.37
1975-10-07,99.99,110.33,42.64,108.12,83.37
1975-10-08,99.04,110.21,41.7,106.7,83.37
1975-10-09,99.53,110.0,41.7,107.51,83.2
1975-10-10,100.06,110.16,41.7,107.85,84.13
1975-10-11,99.92,109.95,42.06,107.65,84.13
1975-10-12,99.97,109.83,42.06,107.63,84.33
1975-10-13,99.89,109.84,42.06,107.49,84.33
1975-10-14,100.35,109.98,42.16,107.78,85.14
1975-10-15,100.76,110.21,42.16,108.4,85.14
1975-10-16,100.62,109.97,42.16,108.39,84.73
1975-10-17,100.9,110.15,42.16,108.58,85.21
1975-10-18,100.98,110.17,41.93,108.7,85.21
1975-10-19,100.89,110.42,41.13,108.52,85.29
1975-10-20,100.8,110.51,40.87,108.59,84.88
1975-10-21,100.63,110.62,40.87,108.33,84.88
1975-10-22,100.22,110.76,40.56,107.93,84.45
1975-10-23,100.55,110.86,40.56,108.43,84.45
1975-10-24,101.08,110.8,40.22,108.87,85.13
1975-10-25,100.86,111.1,40.29,108.83,84.55
1975-10-26,101.03,111.3,40.46,108.95,84.86
1975-10-27,100.74,111.5,40.13,108.61,84.64
1975-10-28,100.7,111.46,40.13,108.56,84.64
1975-10-29,100.8,111.39,40.13,108.71,84.64
1975-10-30,100.82,111.32,40.13,108.44,85.25
1975-10-31,100.93,111.42,40.18,108.6,85.25
1975-11-01,100.8,111.43,40.59,108.4,85.25
1975-11-02,100.9,111.36,40.75,108.45,85.47
1975-11-03,100.96,111.55,40.75,108.45,85.85
1975-11-04,100.88,111.74,40.75,108.2,86.12
1975-11-05,101.11,111.91,40.75,108.25,86.69
1975-11-06,101.08,112.06,40.75,108.47,86.16
1975-11-07,101.23,112.16,41.09,108.7,86.16
1975-11-08,101.06,111.89,40.77,108.73,85.59
1975-11-09,100.99,111.89,40.77,108.53,85.79
1975-11-10,101.13,112.02,40.77,108.73,85.79
1975-11-11,101.12,112.09,40.37,108.73,85.79
1975-11-12,101.42,112.3,40.7,108.73,86.68
1975-11-13,101.37,112.37,40.7,108.43,87.15
1975-11-14,101.71,112.47,40.7,108.94,87.15
1975-11-15,101.71,112.66,40.7,108.94,87.15
1975-11-16,101.58,112.61,40.7,108.9,86.79
1975-11-17,101.76,112.79,40.7,109.18,86.79
1975-11-18,101.78,112.73,41.04,109.21,86.79
1975-11-19,101.4,112.83,41.04,108.64,86.79
1975-11-20,101.14,112.79,40.42,108.46,86.38
1975-11-21,101.31,112.51,40.42,108.89,85.99
1975-11-22,101.56,112.6,41.27,109.22,86.12
1975-11-23,101.56,112.6,41.27,109.21,86.12
1975-11-24,101.56,112.55,41.1,109.21,86.12
1975-11-25,102.1,112.42,41.47,109.78,86.61
1975-11-26,101.97,112.49,41.47,109.58,86.61
1975-11-27,102.12,112.62,41.83,109.81,86.61
1975-11-28,102.16,112.39,41.83,110.02,86.3
1975-11-29,102.62,112.6,42.22,110.28,87.18
1975-11-30,102.87,112.72,42.39,110.49,87.47
1975-12-01,103.25,112.63,43.26,110.78,88.05
1975-12-02,103.65,112.66,43.26,111.18,88.46
1975-12-03,103.94,112.5,43.26,111.4,88.9
1975-12-04,103.71,112.26,43.2,111.43,88.13
1975-12-05,103.48,112.3,43.2,110.89,88.55
1975-12-06,103.73,112.17,43.2,111.26,88.55
1975-12-07,103.56,112.11,43.36,111.26,88.02
1975-12-08,103.72,112.11,43.22,111.51,88.02
1975-12-09,103.58,111.99,42.82,111.05,88.49
1975-12-10,103.2,111.88,42.82,110.49,88.49
1975-12-11,103.12,111.86,42.83,110.28,88.67
1975-12-12,103.39,111.84,42.89,110.69,88.67
1975-12-13,103.32,111.72,43.21,110.49,88.86
1975-12-14,102.77,111.58,41.76,110.43,87.31
1975-12-15,102.77,111.61,42.02,110.43,87.31
1975-12-16,102.99,112.12,42.02,110.76,87.31
1975-12-17,103.07,112.11,42.33,110.89,87.31
1975-12-18,103.5,112.32,42.33,111.36,87.65
1975-12-19,103.37,112.37,42.02,111.16,87.65
1975-12-20,103.81,112.43,41.69,111.07,89.16
1975-12-21,102.68,112.22,39.94,110.77,86.36
1975-12-22,102.45,112.19,39.34,110.69,85.82
1975-12-23,103.08,112.44,38.89,111.15,86.79
1975-12-24,103.35,112.53,38.17,111.38,87.16
1975-12-25,103.4,112.53,38.55,111.2,87.67
1975-12-26,103.08,112.55,38.18,111.2,86.69
1975-12-27,103.67,112.41,38.62,112.08,86.69
1975-12-28,103.92,112.38,38.62,112.45,86.69
1975-12-29,103.82,112.22,38.62,112.45,86.4
1975-12-30,104.08,112.26,38.62,112.68,86.71
1975-12-31,103.98,112.28,38.98,112.54,86.71
1976-01-01,104.04,112.31,38.98,112.54,86.9
1976-01-02,104.02,112.14,38.98,112.51,86.9
1976-01-03,104.59,112.31,38.58,113.06,87.5
1976-01-04,104.93,112.35,37.77,113.57,87.5
1976-01-05,104.5,112.1,37.03,113.44,86.45
1976-01-06,104.66,112.39,37.03,113.51,86.79
1976-01-07,105.13,112.24,36.71,114.08,87.08
1976-01-08,105.41,112.07,36.71,114.5,87.08
1976-01-09,105.41,112.07,37.06,114.5,87.08
1976-01-10,105.41,111.78,37.06,114.5,87.08
1976-01-11,105.69,111.64,37.06,114.61,87.68
1976-01-12,105.56,111.84,36.9,114.54,87.46
1976-01-13,105.14,111.58,36.9,113.9,87.46
1976-01-14,105.41,111.76,36.9,114.45,87.18
1976-01-15,105.75,111.93,36.9,114.7,87.68
1976-01-16,106.25,111.79,36.9,115.45,87.68
1976-01-17,106.6,111.96,36.9,115.97,87.68
1976-01-18,105.99,111.98,37.09,115.84,86.12
1976-01-19,106.0,111.99,37.09,115.84,86.12
1976-01-20,105.72,112.04,37.09,115.72,85.54
1976-01-21,105.77,112.03,37.77,115.79,85.54
1976-01-22,105.73,112.07,37.77,116.04,84.9
1976-01-23,105.73,112.06,37.77,116.02,84.96
1976-01-24,105.28,111.67,37.77,115.76,84.11
1976-01-25,105.38,111.58,38.04,115.91,84.11
1976-01-26,105.21,111.69,37.61,115.48,84.48
1976-01-27,105.17,111.75,37.2,115.42,84.48
1976-01-28,105.55,111.8,37.2,115.99,84.48
1976-01-29,105.81,111.79,37.55,116.22,84.8
1976-01-30,106.06,111.83,37.23,116.87,84.23
1976-01-31,106.32,112.07,38.08,117.1,84.57
1976-02-01,106.44,111.78,38.08,117.3,84.51
1976-02-02,106.47,111.72,38.08,117.34,84.51
1976-02-03,106.96,111.97,38.08,117.85,84.96
1976-02-04,107.03,112.15,38.08,117.97,84.96
1976-02-05,107.88,112.29,38.33,118.9,85.63
1976-02-06,108.33,112.53,38.33,119.17,86.45
1976-02-07,108.06,112.43,37.93,118.73,86.53
1976-02-08,108.19,112.44,37.93,118.91,86.53
1976-02-09,109.03,112.52,38.37,120.17,86.53
1976-02-10,109.33,112.5,38.84,120.59,86.61
1976-02-11,109.13,112.61,38.48,120.52,86.13
1976-02-12,109.04,112.72,38.48,120.69,85.5
1976-02-13,110.03,112.78,38.48,121.9,86.06
1976-02-14,110.18,112.88,38.17,122.12,86.06
1976-02-15,110.02,112.73,37.82,121.7,86.44
1976-02-16,109.86,112.89,37.82,121.45,86.44
1976-02-17,110.06,112.97,37.4,121.76,86.44
1976-02-18,109.91,113.05,37.0,121.53,86.44
1976-02-19,109.28,113.31,36.65,120.59,86.44
1976-02-20,109.1,113.19,36.29,120.8,85.49
1976-02-21,109.63,113.1,36.29,121.58,85.49
1976-02-22,109.79,113.03,36.29,121.82,85.49
1976-02-23,109.74,112.88,36.29,121.75,85.49
1976-02-24,109.8,112.89,36.29,121.84,85.49
1976-02-25,109.88,113.06,36.47,122.1,85.2
1976-02-26,110.05,113.02,36.47,122.35,85.2
1976-02-27,110.35,112.74,36.47,122.81,85.2
1976-02-28,110.25,112.48,36.14,122.38,85.77
1976-02-29,110.25,112.42,36.14,122.38,85.77
1976-03-01,110.39,112.33,36.14,122.31,86.33
1976-03-02,110.33,112.16,36.9,122.21,86.33
1976-03-03,111.29,112.1,36.9,123.41,86.83
1976-03-04,111.08,111.94,36.57,122.78,87.44
1976-03-05,110.84,111.88,36.57,122.44,87.44
1976-03-06,110.55,111.93,36.57,121.99,87.44
1976-03-07,110.42,111.95,36.57,122.06,86.93
1976-03-08,110.6,112.16,37.46,122.33,86.93
1976-03-09,110.33,112.22,37.03,122.48,85.8
1976-03-10,110.39,112.25,36.66,122.57,85.8
1976-03-11,110.2,112.24,36.66,122.28,85.8
1976-03-12,110.11,112.09,37.0,122.15,85.8
1976-03-13,110.17,111.92,37.0,121.99,86.32
1976-03-14,109.84,111.68,36.65,121.61,86.09
1976-03-15,109.84,111.59,37.47,121.72,85.87
1976-03-16,109.84,111.68,37.47,121.72,85.87
1976-03-17,110.24,111.63,37.47,122.16,86.17
1976-03-18,110.31,111.7,37.47,122.27,86.17
1976-03-19,110.31,111.58,37.47,122.24,86.24
1976-03-20,110.4,111.65,37.14,122.37,86.24
1976-03-21,110.39,111.57,36.66,122.59,85.75
1976-03-22,110.58,111.55,36.49,122.88,85.75
1976-03-23,110.79,111.52,36.49,123.19,85.75
1976-03-24,110.09,111.5,36.15,122.74,84.55
1976-03-25,110.18,111.5,35.84,122.87,84.55
1976-03-26,110.54,111.32,36.19,123.27,84.86
1976-03-27,110.55,111.24,36.54,123.27,84.86
1976-03-28,110.35,111.18,36.54,123.42,83.95
1976-03-29,110.3,111.26,36.54,123.15,84.35
1976-03-30,110.68,111.52,36.54,123.72,84.35
1976-03-31,110.52,111.53,36.54,123.49,84.34
1976-04-01,110.3,111.35,36.24,123.29,84.07
1976-04-02,109.56,111.15,35.92,122.19,84.07
1976-04-03,109.61,111.33,36.62,121.88,84.85
1976-04-04,109.69,111.4,36.62,121.99,84.85
1976-04-05,109.91,111.29,36.62,121.93,85.66
1976-04-06,109.73,111.11,37.06,121.66,85.66
1976-04-07,110.19,111.33,37.06,122.34,85.66
1976-04-08,110.28,111.25,37.39,122.48,85.66
1976-04-09,110.45,111.28,37.78,122.94,85.23
1976-04-10,110.45,111.27,37.78,122.94,85.23
1976-04-11,110.16,111.2,37.38,122.78,84.68
1976-04-12,110.61,111.45,37.89,123.12,85.37
1976-04-13,110.93,111.62,37.89,123.59,85.37
1976-04-14,111.23,111.89,37.89,123.6,86.26
1976-04-15,111.23,111.72,37.89,123.6,86.26
1976-04-16,110.99,111.69,37.89,123.46,85.81
1976-04-17,110.74,111.29,38.31,123.23,85.52
1976-04-18,111.15,111.26,38.5,123.48,86.26
1976-04-19,111.03,111.15,38.33,123.3,86.26
1976-04-20,111.09,111.42,38.33,123.12,86.81
1976-04-21,111.0,111.61,38.33,122.98,86.81
1976-04-22,111.01,111.17,38.33,123.0,86.81
1976-04-23,110.94,111.14,38.71,123.32,85.93
1976-04-24,110.16,110.81,38.38,122.38,85.49
1976-04-25,110.23,110.9,38.53,122.38,85.7
1976-04-26,109.99,110.71,38.38,122.12,85.5
1976-04-27,110.08,111.0,38.7,122.26,85.5
1976-04-28,109.77,111.03,38.7,121.79,85.5
1976-04-29,109.59,111.12,38.37,121.74,85.05
1976-04-30,109.19,111.14,38.37,120.73,85.9
1976-05-01,109.14,110.96,38.37,120.73,85.75
1976-05-02,109.19,110.88,38.0,120.65,86.06
1976-05-03,108.89,110.79,38.0,120.3,85.87
1976-05-04,108.81,110.58,38.33,120.17,85.87
1976-05-05,108.44,110.5,38.67,119.79,85.51
1976-05-06,108.19,110.39,39.41,119.43,85.51
1976-05-07,108.19,110.38,39.38,119.43,85.51
1976-05-08,107.44,110.25,39.04,118.53,85.05
1976-05-09,107.46,110.12,39.22,118.73,84.72
1976-05-10,107.51,110.2,39.04,118.79,84.72
1976-05-11,107.64,110.41,39.04,119.0,84.72
1976-05-12,107.55,110.48,38.71,118.85,84.72
1976-05-13,107.38,110.59,38.39,118.6,84.72
1976-05-14,107.01,110.33,38.39,118.52,83.78
1976-05-15,106.69,110.27,38.39,118.04,83.78
1976-05-16,106.69,110.26,37.64,118.04,83.78
1976-05-17,106.66,110.23,37.64,118.11,83.55
1976-05-18,106.17,110.04,37.64,117.37,83.55
1976-05-19,106.21,109.94,37.58,117.77,82.87
1976-05-20,106.42,110.09,37.93,117.86,83.33
1976-05-21,106.0,109.83,37.93,117.05,83.69
1976-05-22,105.64,109.71,37.93,116.52,83.69
1976-05-23,105.56,109.51,37.93,116.39,83.69
1976-05-24,105.67,109.45,37.93,116.28,84.26
1976-05-25,106.37,109.45,37.93,116.42,86.07
1976-05-26,106.63,109.59,37.93,116.42,86.85
1976-05-27,106.26,109.48,37.62,116.41,85.77
1976-05-28,106.4,109.36,37.62,115.92,87.19
1976-05-29,105.98,109.32,37.88,115.79,86.2
1976-05-30,105.81,109.16,37.88,115.64,85.98
1976-05-31,105.48,109.16,37.88,115.43,85.39
1976-06-01,105.14,109.02,38.29,114.92,85.39
1976-06-02,105.06,108.77,38.29,114.59,85.84
1976-06-03,104.92,108.42,37.97,114.59,85.41
1976-06-04,104.97,108.42,37.97,114.53,85.65
1976-06-05,104.75,107.97,37.96,114.14,85.81
1976-06-06,104.75,107.89,37.96,114.14,85.81
1976-06-07,104.83,107.9,38.41,114.42,85.48
1976-06-08,104.85,108.18,37.96,114.45,85.48
1976-06-09,104.3,108.11,37.96,113.85,85.03
1976-06-10,104.68,107.88,37.94,114.04,85.77
1976-06-11,104.43,107.81,37.61,113.67,85.77
1976-06-12,104.75,107.69,37.61,113.91,86.26
1976-06-13,104.77,107.7,37.61,113.94,86.26
1976-06-14,104.8,107.89,37.61,114.11,86.03
1976-06-15,104.67,108.06,37.61,113.61,86.6
1976-06-16,104.27,108.06,37.61,113.6,85.43
1976-06-17,103.75,107.94,37.96,113.29,84.49
1976-06-18,103.98,107.63,37.96,113.34,85.1
1976-06-19,104.05,107.51,37.96,113.44,85.1
1976-06-20,103.99,107.34,38.15,113.39,85.0
1976-06-21,103.57,107.36,38.15,113.02,84.51
1976-06-22,103.38,107.35,38.15,112.73,84.51
1976-06-23,102.93,107.15,37.75,112.31,84.02
1976-06-24,102.97,106.89,37.75,112.57,83.59
1976-06-25,103.21,106.68,37.75,112.64,84.19
1976-06-26,102.94,106.46,37.75,112.37,83.93
1976-06-27,103.08,106.49,37.75,112.45,84.18
1976-06-28,102.97,106.44,37.75,112.28,84.18
1976-06-29,103.33,106.46,37.75,112.67,84.49
1976-06-30,103.89,106.62,37.75,113.5,84.49
1976-07-01,103.94,106.49,37.76,113.5,84.66
1976-07-02,103.93,106.43,37.76,113.14,85.32
1976-07-03,103.93,106.36,37.76,113.14,85.32
1976-07-04,103.83,106.38,37.76,112.91,85.49
1976-07-05,104.12,106.39,37.76,112.91,86.38
1976-07-06,103.99,106.75,37.76,112.72,86.38
1976-07-07,102.84,106.54,38.09,111.25,85.86
1976-07-08,102.81,106.56,38.5,111.08,86.1
1976-07-09,102.66,106.42,38.5,110.75,86.34
1976-07-10,102.3,106.38,39.28,110.18,86.39
1976-07-11,102.22,105.95,39.28,109.93,86.65
1976-07-12,101.7,105.74,39.28,109.0,86.99
1976-07-13,101.6,105.56,39.28,108.85,86.99
1976-07-14,100.97,105.6,39.28,108.17,86.44
1976-07-15,100.5,105.49,38.96,107.47,86.44
1976-07-16,100.33,105.33,38.96,107.22,86.44
1976-07-17,100.51,105.36,38.58,107.49,86.44
1976-07-18,100.06,105.09,38.2,107.57,84.91
1976-07-19,99.86,105.02,38.71,106.71,86.04
1976-07-20,100.3,105.11,39.83,107.36,86.04
1976-07-21,99.89,105.18,39.83,106.94,85.67
1976-07-22,99.52,105.15,39.83,106.39,85.67
1976-07-23,99.49,105.16,39.83,106.34,85.67
1976-07-24,99.66,105.26,39.83,106.34,86.16
1976-07-25,99.6,105.06,40.21,106.05,86.59
1976-07-26,99.47,104.95,40.21,106.15,86.0
1976-07-27,99.03,104.99,40.21,105.49,86.0
1976-07-28,99.1,105.11,39.15,105.14,86.92
1976-07-29,99.26,105.35,39.41,105.0,87.71
1976-07-30,99.1,105.25,39.41,104.76,87.71
1976-07-31,99.32,105.24,39.41,105.08,87.71
1976-08-01,99.15,105.22,39.41,104.82,87.71
1976-08-02,98.98,105.36,39.22,104.56,87.71
1976-08-03,98.77,105.26,39.6,104.25,87.71
1976-08-04,99.04,105.47,39.6,104.33,88.35
1976-08-05,98.93,105.32,39.25,104.48,87.73
