date,finance,energy,telecom,transport,trade,health,housing,agriculture,finance_regulation,energy_regulation,telecom_regulation,transport_regulation,trade_regulation,health_regulation,housing_regulation,agriculture_regulation
2007-02-20,0.0,0.0,803.81,0.0,0.0,0.0,0.0,0.0,0.0,223.94,285.13,0.0,0.0,153.66,0.0,0.0
2007-02-21,0.0,0.0,1169.9,0.0,0.0,0.0,0.0,0.0,91.52,0.0,553.33,0.0,266.14,149.09,264.7,0.0
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.12,0.0,0.0,0.0,0.0,136.9,243.04,0.0
2007-02-23,639.63,0.0,0.0,305.95,0.0,0.0,0.0,0.0,0.0,293.17,213.3,141.13,0.0,0.0,0.0,279.27
2007-02-24,0.0,0.0,474.54,482.88,0.0,0.0,0.0,0.0,111.37,0.0,785.54,222.75,242.89,0.0,0.0,0.0
2007-02-25,0.0,0.0,0.0,0.0,0.0,0.0,556.21,0.0,0.0,227.66,0.0,0.0,0.0,0.0,110.93,0.0
2007-02-26,0.0,0.0,0.0,0.0,0.0,1553.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.64,434.71,0.0
2007-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.49,0.0,0.0,168.0,125.49,0.0,0.0
2007-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.74,0.0,145.66,247.28,163.61,0.0,0.0,552.05,647.52
2007-03-01,206.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.63,141.89,240.89,265.64,0.0,0.0,0.0,0.0
2007-03-02,0.0,0.0,0.0,0.0,241.44,1079.35,0.0,0.0,156.68,0.0,473.61,208.91,170.85,297.77,302.09,0.0
2007-03-03,0.0,580.24,0.0,613.46,0.0,0.0,0.0,0.0,377.3,335.91,0.0,503.09,0.0,0.0,363.74,0.0
2007-03-04,0.0,0.0,262.58,0.0,0.0,0.0,595.77,0.0,0.0,0.0,0.0,109.56,0.0,89.24,237.64,0.0
2007-03-05,268.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.86,0.0,313.97,207.73,0.0,169.2,0.0,0.0
2007-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.6,0.0,415.82,0.0,180.0,268.9,0.0,435.53
2007-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.06,230.93,152.8,0.0,124.45,294.6,0.0
2007-03-08,0.0,0.0,0.0,488.77,347.44,0.0,0.0,0.0,150.31,133.82,227.18,150.31,163.9,122.43,0.0,0.0
2007-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.88,145.66,247.28,0.0,0.0,133.26,0.0,0.0
2007-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-11,0.0,247.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.42,0.0,187.56,0.0,0.0,387.46,0.0
2007-03-12,0.0,0.0,0.0,0.0,540.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.77,0.0,0.0
2007-03-13,1059.32,670.95,0.0,0.0,0.0,0.0,0.0,0.0,81.8,388.43,0.0,0.0,0.0,0.0,0.0,863.36
2007-03-14,323.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,222.08,0.0,406.99,0.0,329.59
2007-03-15,190.0,0.0,468.89,0.0,0.0,0.0,0.0,0.0,269.0,0.0,295.69,0.0,0.0,0.0,0.0,0.0
2007-03-16,204.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.32,223.94,0.0,0.0,0.0,153.66,363.74,0.0
2007-03-18,0.0,0.0,0.0,0.0,0.0,0.0,962.99,0.0,39.84,0.0,0.0,0.0,0.0,0.0,115.24,0.0
2007-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.73,0.0,225.6,0.0,0.0
2007-03-20,332.51,0.0,0.0,0.0,791.4,0.0,0.0,0.0,199.71,203.21,0.0,228.25,186.66,278.86,0.0,0.0
2007-03-21,0.0,0.0,0.0,551.55,0.0,0.0,0.0,0.0,113.07,151.01,0.0,169.62,0.0,138.15,0.0,0.0
2007-03-22,412.77,0.0,0.0,0.0,0.0,0.0,0.0,1332.37,79.69,0.0,0.0,0.0,0.0,173.09,0.0,315.39
2007-03-23,0.0,0.0,500.68,509.48,0.0,0.0,1136.0,0.0,78.34,0.0,0.0,156.68,0.0,297.77,302.09,0.0
2007-03-24,241.82,0.0,0.0,0.0,431.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.27,0.0,0.0,0.0
2007-03-25,0.0,0.0,0.0,251.54,0.0,0.0,0.0,0.0,38.68,0.0,0.0,77.36,0.0,63.01,0.0,153.07
2007-03-26,0.0,0.0,609.07,0.0,0.0,0.0,0.0,0.0,95.3,0.0,288.07,0.0,0.0,0.0,0.0,0.0
2007-03-27,0.0,0.0,0.0,0.0,226.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-28,0.0,0.0,0.0,0.0,284.9,0.0,0.0,0.0,225.96,0.0,186.29,0.0,134.4,0.0,0.0,243.9
2007-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.05,0.0,0.0,0.0,126.54,224.66,0.0
2007-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.68,0.0,0.0,0.0,169.41,168.72,0.0,0.0
2007-03-31,0.0,0.0,0.0,653.47,309.68,0.0,0.0,0.0,133.97,0.0,0.0,0.0,438.26,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.05,456.11,0.0
2007-04-02,0.0,0.0,642.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.24,0.0,0.0
2007-04-03,323.52,0.0,0.0,0.0,0.0,764.94,0.0,0.0,194.32,444.86,0.0,0.0,302.7,271.33,0.0,0.0
2007-04-04,564.64,0.0,0.0,0.0,0.0,0.0,0.0,972.04,87.21,362.32,263.61,0.0,0.0,331.48,0.0,0.0
2007-04-05,0.0,0.0,0.0,589.4,0.0,0.0,0.0,0.0,181.25,0.0,0.0,0.0,0.0,0.0,0.0,478.23
2007-04-06,0.0,0.0,0.0,342.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.37,0.0,257.41,228.5,312.69
2007-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1175.86,0.0,0.0,433.15,0.0,324.36,0.0,264.19,0.0,0.0
2007-04-08,0.0,0.0,0.0,0.0,161.88,0.0,0.0,0.0,151.73,62.35,0.0,140.06,76.36,57.04,0.0,138.58
2007-04-09,0.0,0.0,787.73,0.0,0.0,0.0,0.0,0.0,123.25,292.62,496.76,0.0,268.8,0.0,0.0,0.0
2007-04-10,210.0,0.0,0.0,0.0,0.0,744.81,0.0,0.0,81.09,144.38,0.0,216.24,176.84,132.09,0.0,0.0
2007-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.75,159.8,0.0,0.0,195.73,0.0,0.0,0.0
2007-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.25,184.42,0.0,0.0,0.0,295.27,374.44,307.44
2007-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01,187.57,0.0,0.0,0.0,128.71,0.0,416.92
2007-04-14,0.0,0.0,428.11,0.0,0.0,0.0,0.0,0.0,0.0,298.18,303.73,0.0,219.13,0.0,387.46,0.0
2007-04-15,150.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.84,69.16,0.0,0.0,0.0,0.0,0.0,256.2
2007-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.97,553.33,0.0,0.0,0.0,0.0,0.0
2007-04-17,108.82,0.0,0.0,0.0,0.0,771.9,0.0,0.0,224.09,0.0,338.7,0.0,0.0,136.9,0.0,332.59
2007-04-18,886.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.24,203.21,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.36,0.0,0.0,158.02,0.0,0.0,0.0,0.0
2007-04-20,187.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.32,0.0,0.0,0.0,117.64,0.0,0.0
2007-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.59,0.0,313.72,0.0,0.0
2007-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.91,189.32,0.0,0.0,61.21,108.68,0.0
2007-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.73,0.0,0.0,0.0,0.0,434.71,0.0
2007-04-24,221.67,0.0,0.0,0.0,0.0,1572.38,0.0,0.0,0.0,152.4,0.0,456.5,0.0,0.0,0.0,451.66
2007-04-25,0.0,0.0,0.0,878.93,0.0,0.0,0.0,0.0,0.0,144.38,326.82,162.18,0.0,308.22,0.0,0.0
2007-04-26,0.0,0.0,0.0,0.0,365.26,0.0,0.0,0.0,105.34,0.0,318.44,0.0,0.0,0.0,0.0,0.0
2007-04-27,0.0,0.0,0.0,0.0,359.12,1783.8,0.0,0.0,77.68,0.0,0.0,0.0,169.41,126.54,0.0,0.0
2007-04-28,0.0,0.0,0.0,0.0,449.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.21,0.0,0.0,0.0
2007-04-29,0.0,0.0,0.0,262.53,124.41,0.0,0.0,0.0,0.0,95.83,0.0,80.74,88.03,0.0,389.15,159.76
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.14,0.0,0.0,0.0,0.0,233.47,0.0,709.01
2007-05-01,0.0,606.54,0.0,0.0,0.0,0.0,0.0,0.0,98.6,131.68,0.0,0.0,0.0,441.72,0.0,0.0
2007-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.11,0.0,0.0
2007-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.15,219.14,499.79
2007-05-04,0.0,0.0,0.0,0.0,350.29,0.0,0.0,0.0,151.54,179.89,0.0,0.0,165.24,0.0,365.23,699.71
2007-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.38,0.0,290.01,0.0,177.16,0.0,430.41
2007-05-06,0.0,0.0,0.0,0.0,161.88,0.0,0.0,0.0,35.01,166.26,0.0,70.03,0.0,133.09,202.54,0.0
2007-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.09,0.0,428.24,0.0,0.0,173.09,0.0,560.69
2007-05-08,202.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.45,0.0,0.0,208.91,170.85,297.77,226.57,0.0
2007-05-09,0.0,0.0,0.0,0.0,0.0,849.09,0.0,0.0,92.44,0.0,0.0,0.0,0.0,451.76,0.0,365.85
2007-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.25,0.0,0.0,159.38,0.0,389.45,0.0,0.0
2007-05-11,208.18,494.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.13,0.0,0.0,233.74,698.37,0.0,0.0
2007-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.86,0.0,0.0,0.0,0.0,169.2,0.0,0.0
2007-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,113.42,0.0,263.21,0.0
2007-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.63,0.0,0.0,0.0,0.0,264.19,0.0,0.0
2007-05-15,0.0,0.0,406.05,0.0,0.0,0.0,0.0,0.0,285.89,226.25,0.0,254.14,0.0,362.23,0.0,0.0
2007-05-16,0.0,0.0,0.0,0.0,452.23,0.0,0.0,0.0,171.18,0.0,0.0,0.0,160.0,318.7,565.82,0.0
2007-05-17,0.0,0.0,472.64,0.0,0.0,0.0,0.0,0.0,98.6,175.57,0.0,0.0,0.0,0.0,285.17,0.0
2007-05-18,0.0,0.0,0.0,0.0,0.0,0.0,777.09,0.0,160.76,143.13,0.0,160.77,0.0,0.0,464.95,318.13
2007-05-19,249.38,394.88,0.0,626.24,0.0,0.0,1396.33,0.0,96.29,171.45,0.0,192.59,210.0,156.86,371.32,0.0
2007-05-20,0.0,0.0,0.0,264.84,0.0,0.0,0.0,0.0,95.02,96.68,0.0,190.04,0.0,66.34,549.61,0.0
2007-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.05,406.5
2007-05-22,0.0,0.0,496.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.44,0.0,0.0,253.08,449.32,0.0
2007-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.77,0.0,0.0,627.69,0.0,139.43,330.06,0.0
2007-05-24,326.46,516.94,0.0,0.0,388.5,0.0,0.0,0.0,336.14,149.63,0.0,0.0,183.27,182.53,0.0,0.0
2007-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.42,0.0,0.0,0.0,0.0,138.15,0.0,0.0
2007-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1634.73,0.0,112.73,0.0,0.0,0.0,0.0,428.5,0.0,0.0
2007-05-27,0.0,0.0,0.0,0.0,0.0,0.0,525.68,0.0,0.0,0.0,0.0,0.0,0.0,78.74,0.0,0.0
2007-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.1,0.0,0.0,0.0,0.0
2007-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.1,297.27,262.25,0.0,160.2,0.0,0.0
2007-05-30,872.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.58,0.0,0.0,192.59,0.0,522.87,0.0,0.0
2007-05-31,0.0,0.0,345.5,0.0,0.0,0.0,0.0,0.0,81.09,0.0,0.0,0.0,0.0,396.28,390.86,0.0
2007-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.67,0.0,440.05,145.58,0.0,237.14,0.0,384.09
2007-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.94,178.91,708.7,0.0,219.13,218.24,0.0,0.0
2007-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82,0.0,0.0,0.0,122.43,0.0,198.29
2007-06-04,0.0,748.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.77,0.0,324.36,0.0,0.0,0.0,0.0
2007-06-05,0.0,0.0,968.52,0.0,0.0,0.0,732.5,0.0,75.77,0.0,305.39,0.0,0.0,123.43,219.14,0.0
2007-06-06,0.0,0.0,547.03,0.0,0.0,0.0,0.0,0.0,114.12,0.0,344.97,0.0,0.0,325.34,0.0,451.66
2007-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.65,0.0,307.91,203.73,166.61,248.9,0.0,302.35
2007-06-08,190.0,0.0,468.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.69,0.0,160.0,159.35,0.0,0.0
2007-06-09,382.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.34,0.0,297.27,262.25,428.93,0.0,284.41,1037.87
2007-06-10,0.0,0.0,250.34,0.0,0.0,0.0,0.0,0.0,104.45,139.49,0.0,0.0,0.0,0.0,151.04,0.0
2007-06-11,0.0,0.0,0.0,0.0,0.0,1431.05,0.0,0.0,103.86,0.0,0.0,0.0,0.0,620.39,0.0,0.0
2007-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.98,0.0,0.0,0.0,127.61,226.57,0.0
2007-06-13,0.0,0.0,0.0,0.0,0.0,875.35,0.0,0.0,190.59,226.25,288.07,0.0,0.0,0.0,0.0,0.0
2007-06-14,399.01,0.0,0.0,0.0,356.13,0.0,0.0,858.64,231.1,0.0,0.0,0.0,0.0,125.49,0.0,304.87
2007-06-15,276.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.43,168.82,0.0,0.0,0.0,115.83,411.3,0.0
2007-06-16,0.0,0.0,0.0,639.56,0.0,0.0,0.0,0.0,98.34,0.0,0.0,0.0,0.0,0.0,284.41,389.2
2007-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.61,113.28,0.0
2007-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.64,340.77,0.0,0.0,0.0,0.0,0.0
2007-06-19,352.07,0.0,0.0,0.0,0.0,0.0,0.0,1010.16,90.63,484.11,0.0,0.0,197.64,442.9,0.0,358.68
2007-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.37,166.26,282.25,249.0,0.0,354.92,0.0,369.54
2007-06-21,805.69,0.0,568.07,963.44,273.94,0.0,0.0,0.0,118.51,0.0,0.0,177.77,193.84,144.79,0.0,0.0
2007-06-22,354.67,280.81,0.0,0.0,0.0,0.0,0.0,0.0,68.47,365.77,0.0,0.0,0.0,223.09,198.04,0.0
2007-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.97,238.55,0.0,334.93,0.0,272.8,678.06,0.0
2007-06-24,0.0,0.0,0.0,0.0,0.0,0.0,294.93,0.0,0.0,72.43,0.0,0.0,0.0,0.0,264.7,442.72
2007-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-26,352.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.88,0.0,273.95,0.0,0.0,393.69,524.21,0.0
2007-06-27,211.86,0.0,0.0,0.0,0.0,0.0,395.42,0.0,0.0,0.0,0.0,218.15,178.41,177.68,0.0,0.0
2007-06-28,299.26,0.0,492.33,0.0,0.0,0.0,0.0,858.64,179.74,137.16,0.0,308.14,0.0,0.0,297.05,0.0
2007-06-29,0.0,0.0,0.0,0.0,452.23,0.0,0.0,817.75,269.0,130.63,0.0,0.0,0.0,0.0,212.18,0.0
2007-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,290.01,237.17,0.0,943.58,0.0
2007-07-01,166.25,0.0,0.0,92.78,0.0,0.0,0.0,0.0,0.0,76.2,0.0,0.0,93.33,0.0,123.77,169.37
2007-07-02,0.0,0.0,511.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.11,0.0,260.75,0.0,475.13
2007-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.12,0.0,0.0,285.31,186.66,139.43,247.54,338.75
2007-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.97
2007-07-05,0.0,0.0,0.0,0.0,427.35,0.0,0.0,0.0,0.0,0.0,0.0,184.88,0.0,150.59,0.0,731.7
2007-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.49,159.38,331.09,0.0,0.0,0.0,259.63,0.0,0.0
2007-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.19,0.0,283.35,0.0,346.17,0.0,0.0
2007-07-08,0.0,0.0,0.0,0.0,0.0,0.0,400.74,0.0,41.45,73.81,0.0,0.0,210.94,67.53,359.66,164.06
2007-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.27,0.0,0.0,0.0,0.0
2007-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.53,0.0,248.9,294.6,0.0
2007-07-11,338.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.04,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-12,0.0,0.0,0.0,532.03,0.0,0.0,0.0,0.0,245.41,194.21,0.0,381.77,178.41,0.0,0.0,647.52
2007-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.34,0.0,0.0,0.0,227.79,340.31,0.0,516.74
2007-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.12,0.0,0.0,304.34,0.0,247.88,0.0,0.0
2007-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.05,0.0,73.81,0.0,0.0,0.0,135.05,0.0,0.0
2007-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.25,0.0,0.0,0.0,0.0,200.78,0.0,0.0
2007-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.27,0.0,414.8,0.0,193.06,0.0,0.0
2007-07-18,237.04,0.0,0.0,0.0,423.12,0.0,0.0,0.0,274.57,217.29,0.0,244.07,199.6,347.89,0.0,362.23
2007-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.15,230.38,188.41,0.0,249.86,0.0
2007-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,172.8,0.0,0.0,0.0,316.19,210.51,0.0
2007-07-21,0.0,440.8,686.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.92,0.0,234.42,0.0,0.0,0.0
2007-07-22,0.0,0.0,175.83,0.0,0.0,0.0,0.0,0.0,0.0,146.96,124.75,0.0,0.0,67.23,0.0,0.0
2007-07-23,0.0,468.01,486.25,0.0,0.0,0.0,0.0,0.0,0.0,203.21,344.97,0.0,0.0,185.91,0.0,0.0
2007-07-24,0.0,0.0,532.25,541.61,0.0,0.0,0.0,0.0,0.0,0.0,251.74,0.0,181.62,180.88,0.0,0.0
2007-07-25,249.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.29,171.45,0.0,320.98,0.0,0.0,278.49,0.0
2007-07-26,0.0,0.0,542.02,0.0,0.0,0.0,0.0,0.0,84.81,201.34,341.81,169.62,246.6,0.0,0.0,0.0
2007-07-27,0.0,462.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.64,0.0,150.31,0.0,285.66,0.0,0.0
2007-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,0.0,0.0,259.49,0.0,0.0,0.0,385.1
2007-07-29,0.0,0.0,0.0,244.39,0.0,0.0,0.0,0.0,75.15,66.91,0.0,0.0,81.95,0.0,217.36,0.0
2007-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.12,272.43,271.33,0.0,659.19
2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.95,604.02,0.0,0.0,0.0,138.15,0.0,0.0
2007-08-01,0.0,0.0,863.74,0.0,0.0,744.81,0.0,0.0,0.0,0.0,245.11,0.0,0.0,352.25,0.0,0.0
2007-08-02,0.0,0.0,371.57,0.0,0.0,0.0,0.0,0.0,87.21,155.28,0.0,290.7,0.0,331.48,0.0,0.0
2007-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.42,0.0,300.62,0.0,285.66,0.0,0.0
2007-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.1,0.0,0.0,630.29,0.0,0.0,0.0,970.05
2007-08-05,0.0,0.0,0.0,0.0,0.0,0.0,587.93,0.0,0.0,96.26,0.0,189.21,0.0,88.06,273.6,0.0
2007-08-06,0.0,0.0,747.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.71,0.0,0.0,254.15,451.22,0.0
2007-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.36,89.75,0.0,0.0,0.0,0.0,0.0,605.64,591.99
2007-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1769.6,0.0,0.0,0.0,0.0,183.05,0.0,0.0,264.7,0.0
2007-08-10,0.0,0.0,480.32,0.0,0.0,0.0,726.55,0.0,0.0,0.0,0.0,150.31,0.0,0.0,217.36,0.0
2007-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.05,261.26,0.0,0.0,0.0,478.05,318.27,580.71
2007-08-12,0.0,0.0,0.0,0.0,189.93,0.0,0.0,0.0,41.08,292.62,0.0,164.34,89.6,66.93,237.64,162.6
2007-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.25,0.0,0.0,0.0,0.0
2007-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.84,0.0,0.0,0.0
2007-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.44,0.0,0.0,0.0,268.8,150.59,0.0,487.8
2007-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28,0.0,0.0,388.64,242.16,271.33,0.0,0.0
2007-08-17,507.22,0.0,0.0,0.0,0.0,0.0,0.0,1309.79,0.0,0.0,236.8,0.0,0.0,0.0,0.0,0.0
2007-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.05,0.0,0.0,0.0,0.0,645.37,0.0,0.0
2007-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32,0.0,0.0,0.0,0.0,99.89,0.0,182.01
2007-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.51,0.0,0.0,0.0,0.0,0.0,0.0,469.04
2007-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.07,0.0,0.0,0.0,369.9,368.4,572.31,447.52
2007-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.97,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-23,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,117.38,418.02,0.0,0.0,192.0,143.41,254.62,0.0
2007-08-24,0.0,0.0,0.0,0.0,378.19,751.41,0.0,0.0,81.8,0.0,0.0,218.15,0.0,310.94,315.46,0.0
2007-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.25,0.0,0.0,770.14,0.0
2007-08-26,237.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.03,108.64,0.0,396.62,0.0,0.0,132.35,0.0
2007-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.7,0.0,0.0,0.0,193.06,342.75,0.0
2007-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.06,169.69,0.0,0.0,207.83,362.23,643.11,0.0
2007-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-30,0.0,0.0,0.0,0.0,271.34,0.0,851.1,0.0,88.04,0.0,0.0,0.0,0.0,0.0,254.62,464.57
2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.03,137.16,0.0,0.0,0.0,0.0,519.84,0.0
2007-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1027.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.3,0.0
2007-09-02,0.0,0.0,0.0,0.0,0.0,0.0,378.67,0.0,39.17,92.99,0.0,0.0,0.0,85.08,226.57,0.0
