n_month,year,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_ZAF
7,2010,0,.081518576,.058227554,.058227554,.12810062,.046582043,0,.24455573,.1048096,.22126471,0,.15139164,0,.25620124,.44252941,.011645511,.023291022,.24455573,.48911145,.069873065,.046582043,.22126471,.23291022,0,.058227554,.034936532,.046582043,.011645511,.046582043,.40759286,.046582043,.034936532,.058227554,.30278328,.011645511,.058227554,2.3174567,.058227554,.046582043
8,2010,0,.1312023,.011927481,.071564883,.19083969,.011927481,.035782441,.39360687,.10734733,.25047711,.047709923,.083492368,0,.26240459,.35782441,.047709923,.059637405,.22662213,.5128817,.11927481,.15505725,.23854962,.11927481,.011927481,.071564883,0,0,.035782441,.047709923,.63215649,.10734733,.011927481,.035782441,.25047711,.047709923,0,2.5882633,.047709923,.023854962
9,2010,.022745365,.056863412,.034118049,.045490731,.068236098,.068236098,.011372683,.37529853,.045490731,.22745365,.011372683,.11372682,.034118049,.21608098,.28431708,.056863412,.022745365,.15921757,.35255316,.022745365,.23882633,.20470829,.12509951,0,.056863412,.034118049,.034118049,.045490731,.011372683,.35255316,.034118049,.022745365,.022745365,.11372682,.045490731,0,2.2176731,.045490731,.022745365
10,2010,.010586492,.021172984,.10586492,.031759474,.10586492,.042345967,.031759474,.32818124,.031759474,.2646623,.031759474,.042345967,.010586492,.37052721,.43404615,0,.095278427,.1270379,.33876774,.1270379,.16938387,.22231632,.14821088,0,.074105442,.042345967,0,.010586492,.010586492,.24348931,.15879737,.031759474,.021172984,.095278427,.05293246,.010586492,2.0114334,.021172984,.031759474
11,2010,.011877895,.095023163,.071267374,.071267374,.11877895,.023755791,.035633687,.70079583,.10690106,.47511581,.071267374,.13065685,.023755791,.36821476,.57013899,.059389476,.083145268,.2731916,.42760423,.059389476,.26131371,.64140636,.15441264,.011877895,.059389476,.011877895,.023755791,.011877895,.2731916,.85520846,.30882528,.047511581,.083145268,.22568001,.023755791,.035633687,2.8744507,.083145268,.035633687
12,2010,.035486162,.059143599,.059143599,.10645848,.094629765,.082801044,.035486162,.55594987,.035486162,.41400519,.047314882,.1182872,.011828721,.42583391,.57960731,.023657441,.011828721,.26023185,.46132007,.13011593,.2365744,.56777859,.24840312,0,.082801044,.070972323,0,.023657441,.047314882,.81618166,.14194465,.15377337,.047314882,.21291696,.047314882,.059143599,2.7915781,.035486162,.070972323
1,2011,.035161745,.058602907,.023441162,.07032349,.035161745,.082044072,.011720581,.48054382,.023441162,.33989686,.023441162,.046882324,.011720581,.41022035,.29301453,.011720581,.035161745,.15236756,.50398499,.082044072,.11720581,.23441163,.082044072,0,.046882324,.046882324,.023441162,0,.023441162,.51570559,.058602907,0,.023441162,.28129396,.058602907,.058602907,2.2972341,.023441162,.011720581
2,2011,.012724265,.050897062,.089069858,.038172796,.089069858,.050897062,0,.36900368,0,.29265809,.012724265,.076345593,0,.41990075,.43262503,.012724265,.012724265,.21631251,.40717649,.17813972,.076345593,.11451839,.089069858,.025448531,.089069858,.038172796,0,0,.012724265,.25448531,.25448531,.012724265,.089069858,.16541545,.012724265,.012724265,2.4176104,.025448531,.050897062
3,2011,.03305421,.055090349,.25341561,.16527104,.19832525,.055090349,.044072278,.44072279,.03305421,.51784927,.055090349,.12119877,.044072278,1.1679153,.93653589,.077126488,.022036139,.23137946,.28646982,.37461436,.48479506,.1101807,.13221684,.022036139,.077126488,.055090349,.022036139,.044072278,.044072278,.67210227,.44072279,.022036139,.044072278,.26443368,.011018069,.03305421,3.5147643,.011018069,.044072278
4,2011,.011734335,.035203002,.15254635,.035203002,.15254635,0,0,.26988968,.011734335,.17601502,.046937339,.093874678,.035203002,.72752875,.53977937,0,.035203002,.12907769,.32856137,.31682703,.21121803,.17601502,.046937339,0,.058671672,.093874678,.02346867,.035203002,.011734335,.29335836,.23468669,.035203002,.082140341,.12907769,.011734335,.035203002,2.6284909,.011734335,.11734334
5,2011,.011361054,.022722108,.090888433,.011361054,.045444217,.022722108,0,.23858213,.011361054,.17041582,.034083162,.034083162,0,.45444217,.46580324,0,.045444217,.29538742,.43172008,.29538742,.13633265,.11361054,.10224949,0,.034083162,.011361054,.034083162,.011361054,.011361054,.22722109,.22722109,0,.022722108,.20449898,.011361054,0,3.1697342,.034083162,.045444217
6,2011,.023348121,.046696242,.081718422,.035022181,.16343684,.01167406,.023348121,.37356994,0,.31519961,.0583703,.10506655,.035022181,.4085921,.32687369,.023348121,.046696242,.22180714,.28017744,.24515526,.093392484,.14008872,.15176278,.035022181,.12841466,.035022181,.01167406,.035022181,.046696242,.30352557,.32687369,.035022181,.0583703,.43194023,.023348121,.01167406,2.7434042,.070044361,.093392484
7,2011,.023504525,.094018102,.05876131,.035256788,.05876131,.035256788,.011752263,.35256788,.011752263,.15277942,.035256788,.011752263,.035256788,.37607241,.30555883,.023504525,.094018102,.22329298,.25854978,.14102715,.1880362,.19978847,.17628394,0,.047009051,.10577036,.011752263,.047009051,0,.37607241,.11752262,.023504525,.035256788,.25854978,.05876131,.011752263,2.3269479,0,.035256788
8,2011,.012051096,.012051096,.060255483,.072306581,.072306581,.024102192,0,.373584,.012051096,.15666425,.012051096,.048204385,0,.44589058,.42178839,.012051096,.012051096,.10845987,.32537961,.20486864,.10845987,.16871536,.03615329,0,.03615329,.024102192,0,0,.024102192,.33743072,.25307304,.012051096,0,.51819718,.024102192,0,2.4704747,.012051096,.084357679
9,2011,0,.046915319,.046915319,.058644146,.10555947,.01172883,.01172883,.28149191,.046915319,.16420361,.01172883,.046915319,.035186488,.3987802,.3166784,.01172883,.046915319,.18766128,.62162799,.082101807,.082101807,.082101807,.093830638,.046915319,.035186488,.01172883,.023457659,0,.035186488,.3166784,.18766128,.023457659,0,.50433969,.035186488,0,2.4395964,.01172883,.093830638
10,2011,.035124693,.035124693,.081957616,.035124693,.081957616,.023416461,.035124693,.37466338,.023416461,.081957616,.011708231,.058541153,.046832923,.29270577,.25758108,.011708231,.023416461,.21074815,.33953869,.10537408,.046832923,.152207,.25758108,0,0,.023416461,0,.011708231,.023416461,.35124692,.32783046,0,.046832923,.24587286,0,0,2.2011473,0,.046832923
11,2011,0,.12784751,.081357509,.011622502,.13947001,0,0,.53463507,.046490006,.23245002,0,.023245003,.023245003,.49976754,.46490005,0,.10460251,.10460251,.47652254,.10460251,.17433752,.17433752,.069735005,.011622502,0,0,.011622502,.058112506,.034867503,.62761503,.31380752,.023245003,.023245003,.53463507,.011622502,.023245003,2.5220828,0,.034867503
12,2011,.023969319,.047938637,.1198466,.03595398,.083892621,.047938637,.011984659,.59923297,.011984659,.25167784,.011984659,.095877275,.03595398,.34755513,.44343242,.03595398,.011984659,.21572387,.43144774,.095877275,.22770853,.45541707,.095877275,0,.095877275,.03595398,.011984659,.011984659,0,.56327897,.27564716,.059923299,.023969319,.37152445,.023969319,.011984659,2.5767019,.03595398,.011984659
1,2012,.02312406,.069372185,.05781015,.034686092,0,.069372185,0,.69372183,.02312406,.20811655,.046248119,.1156203,.01156203,.39310902,.55497748,.1156203,.02312406,.24280263,.48560527,.092496239,.24280263,.381547,.092496239,0,.034686092,0,0,.046248119,.02312406,.53185338,.25436467,.01156203,.080934212,.28905076,.034686092,0,2.3933403,.092496239,.02312406
2,2012,.03665689,.03665689,.13440861,0,.024437929,.012218964,0,.83088952,.03665689,.24437928,.048875857,.07331378,.012218964,.57429129,.73313785,.012218964,0,.36656892,.81867057,.085532747,.097751714,.25659823,.13440861,.048875857,.085532747,0,.012218964,0,.024437929,1.0386119,.31769305,.012218964,.13440861,.41544476,.024437929,.03665689,2.6026392,.06109482,.048875857
3,2012,0,.022451729,.10103278,.033677593,.07858105,.011225864,0,.67355186,.022451729,.19083969,.022451729,.067355186,.022451729,.43780872,.56129324,.033677593,.011225864,.1571621,.79703635,.067355186,.1571621,.28064662,.07858105,.022451729,.056129321,.056129321,0,.011225864,.022451729,.79703635,.26942074,.022451729,.056129321,.42658284,0,.044903457,2.6268523,.011225864,.056129321
4,2012,.02349624,.035244361,.093984962,.046992481,.035244361,.035244361,.01174812,.9163534,.093984962,.42293233,0,.070488721,0,.5756579,.78712404,.035244361,.01174812,.2349624,.55216163,.01174812,.18796992,.41118422,.10573308,.02349624,.046992481,.046992481,.01174812,.070488721,0,.75187969,.22321428,.01174812,.046992481,.71663535,.02349624,0,2.6785715,.058740601,.082236841
5,2012,.011784115,.035352346,.047136459,.02356823,.094272919,.047136459,0,.57742167,.070704691,.30638698,0,.047136459,0,.40065992,.49493283,.011784115,0,.20032996,.43601227,.11784115,.17676173,.30638698,.070704691,0,.02356823,.082488805,.011784115,.047136459,.035352346,.6481263,.20032996,0,.011784115,.35352346,.047136459,.011784115,2.4275277,.035352346,.035352346
6,2012,0,.049327906,.024663953,.036995929,.036995929,0,0,.55493897,0,.25897151,.024663953,.036995929,.012331977,.4316192,.65359479,.012331977,.049327906,.098655812,.45628315,.024663953,.086323835,.098655812,.061659884,.024663953,.012331977,.049327906,0,.036995929,0,.82624245,.22197558,.024663953,.012331977,.50561106,.024663953,.012331977,2.0594401,.012331977,.024663953
7,2012,.060540017,.024216007,.036324009,.048432015,.072648019,.060540017,.012108004,.55696815,.084756024,.26637608,0,.048432015,.012108004,.48432013,.53275216,.012108004,.012108004,.21794406,.6296162,.084756024,.10897203,.18162005,.15740405,.012108004,.036324009,.060540017,.012108004,.072648019,0,.79912823,.25426808,.036324009,.048432015,.60540015,.060540017,0,2.3610606,.048432015,.036324009
8,2012,0,.046280228,.034710169,.011570057,.023140114,.034710169,.011570057,.45123222,.023140114,.15041074,0,.046280228,.011570057,.37024182,.45123222,.011570057,.057850283,.20826101,.613213,.069420338,.17355084,.12727062,.092560455,0,.046280228,.023140114,0,.034710169,.011570057,.5090825,.48594239,.046280228,.046280228,.613213,.023140114,.034710169,2.3024414,.080990396,.034710169
9,2012,0,.056255627,.011251125,.045004502,.067506753,.022502251,.022502251,.39378938,.022502251,.15751575,.022502251,.056255627,0,.29252926,.32628262,.011251125,.056255627,.21377137,.64131415,.022502251,.10126013,.15751575,.10126013,.022502251,.022502251,.045004502,.045004502,.045004502,.022502251,.38253826,.24752475,.022502251,.033753376,.37128714,.045004502,.011251125,2.1039605,.011251125,.033753376
10,2012,0,.055654496,.11130899,0,.066785395,0,0,.35618877,.011130899,.14470169,.011130899,.077916294,.011130899,.37845057,.34505787,.022261798,.022261798,.089047194,.61219949,.044523597,.077916294,.10017809,.13357079,.022261798,.055654496,.022261798,.011130899,.055654496,.022261798,.38958147,.21148708,.033392698,.022261798,.44523597,.022261798,.044523597,2.3708816,.055654496,0
11,2012,.032651283,.043535046,.021767523,.010883762,.054418806,.043535046,.010883762,.32651284,.010883762,.11972138,0,.010883762,0,.29386157,.40269917,.021767523,.043535046,.097953856,.94688725,.043535046,.10883761,.11972138,.021767523,.032651283,.032651283,.021767523,0,.076186329,0,.29386157,.14148889,0,.032651283,.35916412,.054418806,.010883762,2.3182411,.010883762,.032651283
12,2012,0,.045966443,.1034245,.022983221,.057458054,0,0,.2987819,.022983221,.18386577,.022983221,.034474835,.022983221,.39071476,.40220639,0,0,.11491611,.40220639,.045966443,.13789934,.19535738,.080441281,.022983221,.045966443,.011491611,0,.057458054,.011491611,.620547,.1034245,.045966443,.011491611,.45966443,0,.011491611,2.2753389,0,.022983221
1,2013,.011463946,0,.057319731,0,.080247618,.034391839,0,.45855784,.022927891,.28659865,.045855783,.057319731,.011463946,.79101229,.52734149,0,.022927891,.1261034,.29806259,.10317551,.22927892,.27513471,.10317551,.034391839,.13756736,.1261034,.011463946,.057319731,.034391839,.59612519,.091711566,.011463946,.057319731,.33245444,.011463946,0,2.4532845,.011463946,.057319731
2,2013,.036616623,.024411082,.097644329,.012205541,.073233247,.036616623,0,.52483827,.012205541,.35396069,0,.012205541,0,.65909922,.56145489,0,0,.14646649,.4760161,.17087758,.23190528,.45160502,.061027706,.012205541,.024411082,.036616623,0,.012205541,0,.57366043,.15867203,.012205541,.061027706,.24411082,.012205541,.012205541,2.5509582,.024411082,0
3,2013,.032761823,.032761823,.04368243,.04368243,.054603036,.010920607,0,.38222125,.021841215,.10920607,.021841215,.032761823,.04368243,.3166976,.3166976,.021841215,.010920607,.12012668,.4695861,.13104729,.12012668,.48050672,.08736486,0,.021841215,0,.021841215,.04368243,.021841215,.43682429,.24025336,.076444253,.010920607,.40406248,0,0,1.9329475,.021841215,.04368243
4,2013,.011575414,.10417873,.057877067,.011575414,.057877067,.011575414,.011575414,.5787707,.011575414,.15048037,.011575414,.057877067,.011575414,.41671491,.50931823,0,.03472624,.16205579,.48616737,.081027895,.39356408,.76397729,.03472624,.011575414,.023150828,.011575414,0,.046301655,0,.55561984,.17363121,.011575414,.011575414,.33568701,.011575414,0,2.7317977,.046301655,.011575414
5,2013,.032665506,.021777004,.097996518,.021777004,.087108016,.021777004,.010888502,.32665506,.043554008,.17421603,.010888502,.05444251,.021777004,.43554008,.55531359,.043554008,0,.13066202,.41376308,.11977352,.18510453,.30487806,.065331012,0,.032665506,0,.010888502,.021777004,0,.65331012,.16332753,.032665506,.043554008,.27221254,.010888502,0,2.5370209,.043554008,.010888502
6,2013,0,.034238759,.091303356,.034238759,.011412919,.034238759,0,.45651677,.022825839,.27391008,.045651678,.011412919,.057064597,.27391008,.5135814,.091303356,0,.14836796,.43369094,.068477519,.13695504,.29673591,.079890437,.011412919,.068477519,0,0,.068477519,0,.54782015,.2396713,.022825839,.045651678,.27391008,.011412919,.045651678,2.5222552,.011412919,.022825839
7,2013,.012016342,.036049027,.084114395,.048065368,.060081713,.024032684,.012016342,.3965393,.036049027,.20427781,.012016342,.060081713,.012016342,.33645758,.38452294,.048065368,0,.13217977,.33645758,.096130736,.10814708,.2283105,.096130736,.012016342,.048065368,.048065368,.012016342,.024032684,0,.52871907,.096130736,.060081713,.012016342,.21629415,0,.012016342,2.0307617,.024032684,.084114395
8,2013,0,.023637868,.047275737,.047275737,.094551474,.011818934,0,.29547334,.023637868,.21274081,0,.023637868,.011818934,.46093842,.67367923,.023637868,.011818934,.14182721,.44911948,.059094671,.070913605,.20092188,.035456803,0,.047275737,.023637868,.011818934,.023637868,.023637868,.59094667,.22455974,.035456803,0,.31911123,0,.011818934,2.4465194,0,.011818934
9,2013,.033757173,.090019129,.056261957,.078766741,.14628108,.078766741,.011252391,.48385283,.033757173,.27005738,.022504782,.090019129,.033757173,.64138627,.73140544,0,.056261957,.090019129,.94520086,.1237763,.13502869,.22504783,.090019129,.033757173,.090019129,.033757173,.011252391,.067514345,0,1.1477439,.31506696,.078766741,.033757173,.33757174,.011252391,.011252391,3.0156407,.033757173,.056261957
10,2013,.022123894,.077433631,.077433631,.044247787,.055309735,.044247787,.022123894,.44247788,.011061947,.26548672,0,.03318584,.022123894,.48672566,.56415927,.044247787,.12168141,.1659292,.65265489,.12168141,.15486726,.22123894,.11061947,.066371679,.044247787,.044247787,.011061947,.03318584,.011061947,.67477876,.15486726,.044247787,.03318584,.29867256,.011061947,0,2.2898231,.03318584,.055309735
11,2013,.011695907,.011695907,.011695907,.093567252,.058479533,.12865497,0,.64327484,.023391813,.52631581,.023391813,.023391813,.011695907,.61988306,.72514617,.058479533,.011695907,.19883041,.99415207,.023391813,.1754386,.16374269,.046783626,.011695907,.046783626,.070175439,0,.046783626,0,.79532164,.50292397,.03508772,.011695907,.1754386,.023391813,.03508772,2.4210527,.023391813,.03508772
12,2013,.01194315,.071658902,.071658902,.047772601,.1194315,.095545202,0,.41801026,.01194315,.20303357,.047772601,.059715752,0,.37023768,.39412397,.023886301,.023886301,.071658902,.47772601,.095545202,.1910904,.23886301,.083602056,0,.035829451,.059715752,.01194315,.035829451,.01194315,.57327121,.20303357,.035829451,.047772601,.20303357,.023886301,.15526097,2.4364028,0,.1194315
1,2014,.01185677,.02371354,.059283853,.01185677,.02371354,.34384635,0,.2845625,0,.2727057,.059283853,.059283853,.01185677,.33198956,.37941664,.01185677,.01185677,.071140625,.53355467,.094854161,.082997389,.18970832,.082997389,.01185677,.02371354,.035570312,.01185677,.02371354,.01185677,.75883329,.11856771,.059283853,0,.2727057,0,.14228125,2.5136354,0,.047427081
2,2014,.012370114,.086590797,.16081148,.024740228,.11133102,.098960914,.012370114,.40821376,.012370114,.4576942,.012370114,.11133102,0,.544285,.47006431,.012370114,.11133102,.11133102,.2721425,.098960914,.07422068,.19792183,.086590797,.012370114,.049480457,.024740228,.049480457,.049480457,0,.7298367,.1855517,.024740228,.012370114,.21029194,.024740228,.28451261,2.2018802,.086590797,.049480457
3,2014,.011238481,.13486177,.38210833,.067430884,.15733872,.044953924,.022476962,.74173969,0,.83164757,.033715442,.078669362,.011238481,.8091706,.98898631,.033715442,.10114633,.32591593,.32591593,.29220051,.20229265,.24724658,.067430884,.21353114,.17981569,.078669362,.022476962,.022476962,0,1.9892111,.17981569,.10114633,.16857721,.38210833,.022476962,1.7194875,3.2366824,.067430884,.056192402
