Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea,THREATS_GPR_AI,ACTS_GPR_AI
1976-08-22,77.23,92.30,68.64,77.79,68.64,0.00,0.00,0.00,34.32,34.32,0.00,0.00,58.55,90.70
1976-08-23,168.69,126.74,0.00,179.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.11,183.98
1976-08-24,152.95,120.82,139.76,153.82,0.00,69.88,0.00,0.00,69.88,0.00,69.88,0.00,111.92,196.67
1976-08-25,108.99,142.52,67.44,111.71,0.00,0.00,0.00,0.00,67.44,0.00,0.00,0.00,84.53,131.94
1976-08-26,90.16,97.02,107.12,89.05,45.91,0.00,0.00,0.00,61.21,0.00,0.00,0.00,102.30,89.82
1976-08-27,94.84,109.96,0.00,101.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.71,96.26
1976-08-28,60.60,16.03,41.73,61.84,0.00,0.00,41.73,0.00,0.00,0.00,0.00,0.00,66.83,54.42
1976-08-29,68.75,108.61,31.41,71.19,0.00,0.00,0.00,0.00,31.41,0.00,0.00,0.00,47.02,81.93
1976-08-30,113.47,116.78,151.97,110.95,75.98,0.00,75.98,0.00,0.00,0.00,0.00,0.00,142.85,65.20
1976-08-31,145.11,77.14,133.85,145.85,133.85,0.00,0.00,0.00,133.85,0.00,0.00,0.00,170.09,119.44
1976-09-01,115.85,131.09,68.24,118.97,68.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.67,86.65
1976-09-02,88.27,80.23,46.40,91.01,46.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.47,82.81
1976-09-03,74.52,94.01,0.00,79.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.76,72.79
1976-09-04,87.01,86.66,193.33,80.06,64.44,0.00,0.00,0.00,64.44,0.00,0.00,0.00,100.97,61.93
1976-09-05,72.04,40.19,104.61,69.91,104.61,0.00,0.00,0.00,34.87,0.00,0.00,0.00,74.06,63.43
1976-09-06,122.09,209.93,84.06,124.57,84.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.28,126.94
1976-09-07,139.94,100.00,173.51,137.75,173.51,0.00,99.15,0.00,0.00,0.00,0.00,0.00,129.45,140.37
1976-09-08,126.93,73.74,63.97,131.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.45,111.98
1976-09-09,81.01,97.13,0.00,86.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.88,53.50
1976-09-10,100.11,41.78,0.00,106.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.08,89.58
1976-09-11,66.51,96.10,0.00,70.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.25,76.03
1976-09-12,93.60,83.72,0.00,99.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.53,112.18
1976-09-13,182.93,146.49,138.65,185.83,0.00,69.32,69.32,0.00,0.00,69.32,69.32,0.00,154.47,202.24
1976-09-14,140.75,63.55,0.00,149.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.81,127.16
1976-09-15,113.13,74.56,86.25,114.89,0.00,0.00,86.25,0.00,0.00,0.00,0.00,0.00,128.37,81.03
1976-09-16,86.99,91.70,0.00,92.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.05,92.34
1976-09-17,108.49,103.03,198.63,102.59,198.63,0.00,0.00,59.59,0.00,0.00,0.00,0.00,149.38,63.40
1976-09-18,80.15,80.94,0.00,85.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.48,82.42
1976-09-19,38.25,30.44,0.00,40.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.52,33.72
1976-09-20,129.43,57.88,150.65,128.05,75.33,75.33,0.00,0.00,0.00,0.00,75.33,0.00,178.33,95.66
1976-09-21,64.02,24.05,0.00,68.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.27,34.37
1976-09-22,103.41,112.93,58.78,106.33,58.78,0.00,58.78,0.00,0.00,0.00,0.00,0.00,112.57,76.67
1976-09-23,58.62,63.82,0.00,62.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.40,44.19
1976-09-24,84.30,76.97,57.24,86.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.63,64.83
1976-09-25,62.12,110.37,0.00,66.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.44,52.12
1976-09-26,62.74,54.11,62.59,62.75,0.00,31.30,0.00,0.00,0.00,0.00,0.00,0.00,92.61,35.45
1976-09-27,133.10,112.36,73.11,137.03,73.11,0.00,73.11,0.00,0.00,0.00,0.00,0.00,140.00,112.92
1976-09-28,137.10,185.71,64.44,141.85,64.44,64.44,0.00,0.00,0.00,0.00,0.00,0.00,168.28,81.84
1976-09-29,106.78,97.05,56.13,110.09,56.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.21,96.32
1976-09-30,69.88,61.25,91.10,68.50,91.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.02,59.41
1976-10-01,106.22,63.67,110.48,105.94,110.48,0.00,55.24,0.00,0.00,0.00,0.00,0.00,138.47,60.67
1976-10-02,55.62,52.23,0.00,59.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.75,51.32
1976-10-03,49.36,67.10,31.75,50.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.85,52.31
1976-10-04,84.02,129.12,0.00,89.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.80,69.21
1976-10-05,105.22,146.40,0.00,112.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.81,89.36
1976-10-06,108.49,80.13,59.59,111.69,59.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.51,104.31
1976-10-07,80.75,95.72,76.65,81.02,76.65,0.00,38.33,0.00,38.33,0.00,0.00,0.00,100.08,74.98
1976-10-08,130.96,147.16,0.00,139.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.93,82.63
1976-10-09,62.76,8.07,42.03,64.12,0.00,0.00,0.00,0.00,0.00,0.00,42.03,0.00,83.41,43.28
1976-10-10,58.91,58.85,0.00,62.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.13,48.37
1976-10-11,101.70,130.24,0.00,108.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.99,56.88
1976-10-12,106.92,171.76,68.78,109.42,68.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.20,113.31
1976-10-13,94.75,96.19,62.59,96.85,0.00,0.00,0.00,0.00,62.59,0.00,0.00,0.00,95.88,79.49
1976-10-14,60.77,73.38,42.44,61.97,42.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.63,58.26
1976-10-15,64.82,53.40,0.00,69.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,57.24
1976-10-16,67.06,153.41,84.06,65.95,84.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.31,85.11
1976-10-17,43.98,33.04,28.67,44.98,28.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.92,39.36
1976-10-18,137.69,110.05,0.00,146.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.12,149.92
1976-10-19,112.61,158.02,0.00,119.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.77,91.21
1976-10-20,110.51,132.74,62.82,113.63,62.82,62.82,62.82,0.00,0.00,0.00,0.00,0.00,100.60,120.74
1976-10-21,72.30,52.23,0.00,77.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.30,69.99
1976-10-22,85.92,46.11,60.00,87.61,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.76,94.73
1976-10-23,63.30,51.69,0.00,67.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.40,75.42
1976-10-24,53.95,69.88,30.31,55.49,30.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.60,36.42
1976-10-25,123.87,40.11,69.60,127.41,0.00,0.00,0.00,0.00,0.00,0.00,69.60,0.00,135.70,107.50
1976-10-26,94.65,62.60,65.17,96.58,0.00,0.00,0.00,65.17,0.00,65.17,0.00,0.00,115.72,67.10
1976-10-27,95.68,83.87,124.73,93.78,124.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.25,68.50
1976-10-28,65.18,104.71,0.00,69.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.37,41.73
1976-10-29,94.09,95.81,55.41,96.61,0.00,0.00,0.00,0.00,0.00,0.00,55.41,0.00,102.25,76.08
1976-10-30,61.86,76.19,0.00,65.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.76,42.54
1976-10-31,53.91,48.80,31.75,55.36,31.75,0.00,31.75,0.00,0.00,0.00,0.00,0.00,63.01,41.41
1976-11-01,96.80,111.89,0.00,103.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.74,79.96
1976-11-02,95.83,54.13,0.00,102.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.97,100.34
1976-11-03,114.00,83.27,123.84,113.36,61.92,0.00,0.00,0.00,0.00,0.00,61.92,0.00,107.79,119.02
1976-11-04,39.66,54.50,0.00,42.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.74,35.70
1976-11-05,79.62,65.97,57.24,81.08,57.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.69,49.11
1976-11-06,57.09,83.78,0.00,60.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.25,37.42
1976-11-07,60.57,29.32,30.53,62.54,30.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.77,52.39
1976-11-08,107.08,141.64,0.00,114.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.08,96.16
1976-11-09,100.23,60.34,0.00,106.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.54,94.86
1976-11-10,97.39,54.44,56.68,100.05,0.00,0.00,0.00,0.00,56.68,0.00,0.00,0.00,100.64,91.43
1976-11-11,59.17,25.65,0.00,63.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.58,62.62
1976-11-12,88.98,81.25,0.00,94.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.07,78.80
1976-11-13,65.52,58.21,43.28,66.98,43.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.33,47.54
1976-11-14,56.17,62.68,54.38,56.29,54.38,0.00,0.00,0.00,27.19,0.00,0.00,0.00,67.21,42.92
1976-11-15,132.16,84.63,146.84,131.20,73.42,73.42,0.00,0.00,0.00,0.00,0.00,0.00,155.92,90.72
1976-11-16,84.81,65.29,67.97,85.91,67.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.02,46.66
1976-11-17,94.69,85.71,111.54,93.59,55.77,0.00,0.00,0.00,0.00,55.77,0.00,0.00,104.85,67.00
1976-11-18,85.12,104.97,42.03,87.93,0.00,42.03,0.00,0.00,0.00,0.00,0.00,0.00,76.09,76.46
1976-11-19,100.59,55.90,0.00,107.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.40,78.90
1976-11-20,49.48,48.92,127.32,44.40,127.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.10,48.07
1976-11-21,59.91,60.68,28.71,61.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.98,37.45
1976-11-22,100.81,58.44,182.52,95.47,182.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.09,104.41
1976-11-23,88.31,51.03,132.83,85.39,66.41,0.00,0.00,0.00,66.41,0.00,0.00,0.00,124.86,77.50
1976-11-24,86.37,86.03,63.97,87.83,63.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,118.04,61.48
1976-11-25,79.70,93.56,0.00,84.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.82,42.55
1976-11-26,98.73,73.20,254.02,88.57,254.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.92,87.18
1976-11-27,70.96,84.63,55.06,72.00,55.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.10,43.47
1976-11-28,50.58,65.31,92.72,47.82,61.81,0.00,0.00,0.00,30.91,0.00,0.00,0.00,62.41,31.82
1976-11-29,95.77,104.93,0.00,102.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.81,80.34
1976-11-30,70.11,75.97,65.91,70.38,65.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.61,70.13
1976-12-01,64.72,151.94,52.73,65.50,0.00,0.00,0.00,0.00,0.00,52.73,0.00,0.00,95.46,28.96
1976-12-02,82.54,80.74,42.03,85.19,0.00,0.00,0.00,0.00,42.03,0.00,0.00,0.00,87.80,63.47
1976-12-03,75.32,91.27,0.00,80.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.97,53.00
1976-12-04,42.97,70.19,0.00,45.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.06,20.38
1976-12-05,52.66,79.59,0.00,56.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.82,41.64
1976-12-06,75.24,81.53,0.00,80.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.50,36.42
1976-12-07,54.47,71.38,0.00,58.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.96,53.13
1976-12-08,59.90,54.09,0.00,63.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.34,32.86
1976-12-09,82.00,148.76,0.00,87.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.77,35.96
1976-12-10,95.74,92.21,0.00,101.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.52,72.08
1976-12-11,57.10,44.69,46.52,57.79,0.00,0.00,0.00,0.00,0.00,0.00,46.52,0.00,77.75,36.73
1976-12-12,73.58,73.03,29.24,76.48,29.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.47,63.23
1976-12-13,108.08,67.67,0.00,115.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.27,111.22
1976-12-14,77.21,73.74,0.00,82.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.77,61.48
1976-12-15,76.96,50.19,0.00,81.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.68,66.36
1976-12-16,75.84,48.56,42.13,78.05,42.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.67,78.09
1976-12-17,78.08,32.35,56.13,79.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.71,42.38
1976-12-18,49.92,43.41,0.00,53.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.79,32.58
1976-12-19,65.72,85.55,63.62,65.86,63.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.10,49.13
1976-12-20,72.00,76.55,0.00,76.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.18,95.74
1976-12-21,79.69,99.78,0.00,84.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.94,51.25
1976-12-22,92.80,110.32,0.00,98.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.97,78.84
1976-12-23,84.99,56.34,0.00,90.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.96,85.56
1976-12-24,84.98,34.70,0.00,90.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.75,101.26
1976-12-25,110.74,133.71,77.33,112.92,77.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.77,148.64
1976-12-26,47.55,65.67,34.18,48.43,34.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.75,43.41
1976-12-27,69.32,50.08,0.00,73.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.07,55.92
1976-12-28,93.36,82.20,0.00,99.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.14,51.40
1976-12-29,57.32,62.60,0.00,61.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.99,46.97
1976-12-30,63.60,67.43,100.29,61.20,100.29,0.00,0.00,0.00,0.00,0.00,0.00,50.14,61.10,49.91
1976-12-31,88.69,65.76,0.00,94.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.39,74.41
1977-01-01,52.50,19.72,0.00,55.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.25,54.61
1977-01-02,49.76,45.44,0.00,53.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.05,53.34
1977-01-03,63.51,124.83,0.00,67.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.03,39.65
1977-01-04,74.21,90.34,0.00,79.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.88,48.42
1977-01-05,57.37,43.98,57.24,57.38,57.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.76,41.25
1977-01-06,43.61,66.66,49.57,43.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.50,20.42
1977-01-07,75.84,34.46,0.00,80.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.27,45.15
1977-01-08,70.20,9.29,48.33,71.63,0.00,0.00,0.00,0.00,48.33,0.00,0.00,0.00,67.31,59.72
1977-01-09,58.15,54.01,0.00,61.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.96,35.38
1977-01-10,86.74,112.36,73.11,87.63,73.11,0.00,0.00,0.00,73.11,0.00,0.00,0.00,114.54,45.17
1977-01-11,89.66,76.55,66.41,91.18,66.41,0.00,0.00,0.00,66.41,0.00,0.00,0.00,97.11,84.34
1977-01-12,99.28,90.96,118.37,98.03,59.18,0.00,0.00,0.00,59.18,0.00,0.00,0.00,90.66,101.57
1977-01-13,92.85,54.50,47.28,95.83,47.28,0.00,0.00,0.00,47.28,0.00,0.00,0.00,113.59,61.67
1977-01-14,67.74,57.83,0.00,72.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.85,37.20
1977-01-15,60.55,103.38,0.00,64.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.33,52.33
1977-01-16,58.26,72.15,31.30,60.02,0.00,0.00,0.00,0.00,31.30,0.00,0.00,0.00,69.73,44.04
1977-01-17,87.50,55.71,72.50,88.48,0.00,0.00,0.00,0.00,72.50,0.00,0.00,0.00,90.87,57.23
1977-01-18,72.75,85.40,0.00,77.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.91,61.03
1977-01-19,64.17,102.33,0.00,68.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.54,30.47
1977-01-20,56.15,44.69,0.00,59.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.03,27.15
1977-01-21,66.89,123.39,0.00,71.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.02,50.10
1977-01-22,57.13,57.78,0.00,60.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.31,41.29
1977-01-23,34.47,31.12,0.00,36.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.10,35.59
1977-01-24,78.93,58.13,75.65,79.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.55,54.53
1977-01-25,119.64,182.59,73.11,122.69,0.00,0.00,0.00,0.00,0.00,0.00,73.11,0.00,134.91,87.83
1977-01-26,99.96,103.03,0.00,106.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.85,61.36
1977-01-27,71.55,68.92,0.00,76.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.31,46.18
1977-01-28,74.87,69.16,60.00,75.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.54,41.19
1977-01-29,82.06,55.71,48.33,84.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.09,82.95
1977-01-30,59.32,45.48,29.59,61.27,29.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.48,39.61
1977-01-31,91.57,97.09,0.00,97.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.60,52.04
1977-02-01,105.90,110.50,0.00,112.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.67,81.44
1977-02-02,79.62,65.97,0.00,84.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.58,55.01
1977-02-03,62.76,82.88,0.00,66.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.12,24.68
1977-02-04,76.11,76.97,114.47,73.60,0.00,0.00,0.00,0.00,114.47,0.00,0.00,0.00,77.72,74.65
1977-02-05,77.01,35.28,0.00,82.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.92,53.58
1977-02-06,50.18,38.36,28.52,51.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.58,38.18
1977-02-07,110.46,86.45,0.00,117.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.00,100.39
1977-02-08,87.94,131.09,0.00,93.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.03,70.26
1977-02-09,83.13,164.94,0.00,88.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.60,47.15
1977-02-10,63.96,43.53,0.00,68.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.84,45.10
1977-02-11,113.60,47.41,0.00,121.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.89,93.18
1977-02-12,88.51,106.12,0.00,94.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.15,60.04
1977-02-13,45.29,38.17,28.39,46.40,28.39,0.00,28.39,0.00,0.00,0.00,0.00,0.00,58.31,33.12
1977-02-14,111.42,58.13,151.31,108.82,151.31,75.65,0.00,0.00,0.00,0.00,0.00,0.00,121.16,93.48
1977-02-15,79.60,42.31,0.00,84.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.80,52.92
1977-02-16,95.83,35.06,0.00,102.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.03,66.82
1977-02-17,74.04,62.40,0.00,78.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.85,54.15
1977-02-18,101.51,132.74,0.00,108.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.16,77.62
1977-02-19,100.02,110.50,143.80,97.15,143.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.47,74.03
1977-02-20,66.29,62.77,27.23,68.84,27.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.17,39.25
1977-02-21,104.69,140.45,73.11,106.75,73.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.63,75.28
1977-02-22,105.99,104.00,77.33,107.86,0.00,0.00,0.00,0.00,77.33,0.00,0.00,0.00,110.39,87.59
1977-02-23,98.80,95.17,0.00,105.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.95,82.89
1977-02-24,74.88,91.33,0.00,79.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.04,57.11
1977-02-25,91.53,95.51,0.00,97.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.85,68.25
1977-02-26,69.76,92.39,0.00,74.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.98,30.01
1977-02-27,63.04,71.45,53.13,63.68,0.00,0.00,26.57,0.00,26.57,0.00,26.57,0.00,98.04,21.88
1977-02-28,98.19,72.04,150.00,94.80,150.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,117.51,72.08
1977-03-01,113.06,78.65,136.47,111.53,136.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152.05,79.63
1977-03-02,85.22,117.70,0.00,90.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.93,92.53
1977-03-03,85.69,79.59,46.03,88.28,0.00,0.00,0.00,0.00,46.03,0.00,0.00,0.00,92.95,83.74
1977-03-04,68.05,73.74,0.00,72.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.36,59.28
1977-03-05,65.70,9.21,0.00,69.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.78,51.00
1977-03-06,42.56,24.98,0.00,45.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.62,33.92
1977-03-07,89.38,58.90,0.00,95.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.09,39.46
1977-03-08,73.12,90.69,0.00,77.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.58,34.72
1977-03-09,77.43,54.27,0.00,82.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.71,58.17
1977-03-10,113.25,118.18,43.94,117.79,43.94,0.00,0.00,0.00,43.94,0.00,0.00,0.00,113.21,102.55
1977-03-11,164.83,100.96,58.39,171.79,0.00,0.00,0.00,0.00,58.39,0.00,0.00,0.00,126.04,192.39
1977-03-12,125.08,77.74,0.00,133.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.27,149.69
1977-03-13,66.44,44.57,51.56,67.42,25.78,0.00,0.00,0.00,51.56,0.00,0.00,0.00,61.93,71.67
1977-03-14,142.95,107.40,0.00,152.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.35,136.71
1977-03-15,140.35,108.71,0.00,149.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.52,135.95
1977-03-16,104.41,22.28,58.00,107.44,58.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,94.91,101.53
1977-03-17,63.10,68.37,39.55,64.64,0.00,0.00,0.00,0.00,0.00,39.55,0.00,0.00,72.97,57.01
1977-03-18,136.06,148.31,59.39,141.07,0.00,0.00,0.00,0.00,59.39,0.00,0.00,0.00,148.87,91.72
1977-03-19,68.69,67.02,130.83,64.63,0.00,0.00,0.00,0.00,130.83,0.00,0.00,0.00,36.44,98.79
1977-03-20,65.65,40.77,26.52,68.21,0.00,0.00,0.00,0.00,26.52,0.00,0.00,0.00,55.41,76.47
1977-03-21,114.57,129.12,0.00,122.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.60,89.71
1977-03-22,108.03,104.05,67.70,110.66,0.00,0.00,0.00,0.00,67.70,0.00,0.00,0.00,106.07,97.60
1977-03-23,98.06,68.22,0.00,104.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.97,69.07
1977-03-24,66.01,78.47,0.00,70.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.64,49.07
1977-03-25,105.46,82.54,107.41,105.34,0.00,0.00,0.00,0.00,0.00,53.70,0.00,0.00,108.45,71.89
1977-03-26,67.21,115.57,0.00,71.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.89,60.36
1977-03-27,47.91,54.39,111.54,43.76,34.32,0.00,0.00,0.00,77.22,0.00,25.74,0.00,66.32,24.74
1977-03-28,77.61,87.97,0.00,82.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.54,60.62
